question,answer,chapter,explanation
明は元の中書省と丞相の制度を継承し、丞相に絶大な権力を与えて皇帝を補佐させた。,×,第11章　大交易時代と世界の一体化,間違った文章である。洪武帝は皇帝独裁を強めるため、中書省と丞相を「廃止」し、六部などを皇帝直属としました。
洪武帝は漢民族の文化復興のため、儒教の教訓である「六諭」を定め、朱子学を官学とした。,◯,第11章　大交易時代と世界の一体化,民衆教化と官僚選抜（科挙）の両面で、儒教的な秩序の再構築を図りました。
明の兵制である「衛所制」は、一般の民戸とは別に軍務を担う「軍戸」を設け、兵農一致を目指したものである。,◯,第11章　大交易時代と世界の一体化,元の制度を部分的に継承しつつ、安価で強固な軍隊の維持を目的としました。
洪武帝は倭寇を抑えるために「海禁」を行い、対外貿易を儀礼に基づいた「朝貢貿易」に限定した。,◯,第11章　大交易時代と世界の一体化,民間の私貿易を禁止し、国家が貿易を独占・管理する「朝貢一元化」の体制です。
永楽帝は「靖難の役」で南京を占領して即位し、1421年に都を南京から広州へ移した。,×,第11章　大交易時代と世界の一体化,間違った文章である。永楽帝が遷都したのは「北京」である。
永楽帝はムスリムの宦官である鄭和を派遣し、東南アジアからインド洋に至る大遠征を行わせた。,◯,第11章　大交易時代と世界の一体化,明の威信を海外に示し、多くの国々に朝貢を促す積極的な外交を展開しました。
1449年の「土木の変」では、モンゴルの女真族が明の正統帝を捕らえ、明は危機に陥った。,×,第11章　大交易時代と世界の一体化,間違った文章である。正統帝を捕らえたのは、西モンゴルの「オイラト」のエセン・ハンである。
明は北方の防備のために現在残るような万里の長城を築造したが、その建築資材のために森林資源が失われた。,◯,第11章　大交易時代と世界の一体化,煉瓦を焼くための燃料として大量の木材が消費され、環境にも影響を与えました。
足利義満は明から「日本国王」に冊封され、海禁の取り締まりを条件に勘合貿易を行った。,×,第11章　大交易時代と世界の一体化,間違った文章である。正しくは「倭寇」の取り締まりを条件とした。
琉球王国は、明の冊封を受けて那覇を拠点とし、日本や東南アジアを結ぶ中継貿易で繁栄した。,◯,第11章　大交易時代と世界の一体化,福建系中国人の協力も得て、東アジア交易のハブとして重要な役割を果たしました。
1392年に李成桂が建てた朝鮮（李朝）は、官僚制を整備し、金属活字やハングルを作成した。,◯,第11章　大交易時代と世界の一体化,世宗の時代を中心に、独自の文化と実用的な技術が大きく発展しました。
明の初期、人々の衣服の素材は麻から絹へと全国的に変化し、これが日本にも広まった。,×,第11章　大交易時代と世界の一体化,間違った文章である。衣服の素材が麻から変化したのは「木綿（綿花）」である。
16世紀、土地税や人頭税などを一括して銀で納める「一条鞭法（いちじょうべんぽう）」が始まった。,◯,第11章　大交易時代と世界の一体化,銀の流入と流通に対応した税制改革であり、徴税の簡素化が進みました。
明代に完成した「四大奇書」には、『水滸伝』『三国志演義』『西遊記』『金瓶梅』が含まれる。,◯,第11章　大交易時代と世界の一体化,都市文化の発達に伴い、娯楽性の高い小説が広く読まれるようになりました。
王守仁（王陽明）は、知識よりも道徳の実践を重視する「知行合一」を説く陽明学をおこした。,◯,第11章　大交易時代と世界の一体化,朱子学の教条化に対し、個人の内面や実践を重んじる新しい思想が生まれました。
イエズス会宣教師のマルコ・ポーロは北京で布教し、徐光啓とともに『幾何原本』を翻訳した。,×,第11章　大交易時代と世界の一体化,間違った文章である。徐光啓とともに活動したのは「マテオ・リッチ（利瑪竇）」である。
宋応星の『天工開物』や李時珍の『本草綱目』など、産業や医学に関する実用的な学問（実学）が発展した。,◯,第11章　大交易時代と世界の一体化,産業の発展や西洋科学の刺激を受け、実証的かつ実用的な著作が相次いで刊行されました。
16世紀、日本で灰吹法が導入され銀生産が急増したことは、東アジア全体の交易活性化と中国への銀流入を促した。,◯,第11章　大交易時代と世界の一体化,日本銀とメキシコ銀の流入は、明の貨幣経済を銀本位制へと変える原動力となりました。
後期倭寇は、主に日本・朝鮮・中国の私貿易商人が武装化したもので、明の朝貢限定の貿易体制に反発して活動した。,◯,第11章　大交易時代と世界の一体化,前期倭寇が日本人中心だったのに対し、後期倭寇は中国人の私貿易商人が主体であったことが特徴です。
明の張居正は、万暦帝を補佐して「一条鞭法」を全国で実施し、中央集権的な財政再建を成功させた。,◯,第11章　大交易時代と世界の一体化,厳しい官僚統制と検地により財政を立て直しましたが、死後は激しい党争の原因ともなりました。
豊臣秀吉による朝鮮侵略（文禄・慶長の役）に対し、朝鮮は李舜臣の鉄甲船や義兵の抵抗、明の援助により撃退に成功した。,◯,第11章　大交易時代と世界の一体化,撃退には成功したものの、朝鮮の国土は荒廃し、明は多額の戦費負担で国力が疲弊しました。
江戸幕府の「鎖国」体制下では、対外貿易は完全に遮断され、長崎でのオランダ・中国以外との交流は一切途絶えた。,×,第11章　大交易時代と世界の一体化,間違った文章である。実際には長崎以外に、対馬（朝鮮）、薩摩（琉球）、松前（アイヌ）という「四つの口」を通じた交流がありました。
琉球王国は薩摩藩の攻撃を受けて支配下に入ったが、明への朝貢関係を断絶し、完全に日本の一部となった。,×,第11章　大交易時代と世界の一体化,間違った文章である。薩摩に従属しつつ明にも朝貢する「両属関係」を維持し、中継貿易を続けました。
江戸幕府による朱印船貿易の結果、東南アジア各地には「日本町」が形成され、アユタヤなどがその代表例である。,◯,第11章　大交易時代と世界の一体化,日本から銀・銅、東南アジアから生糸・鹿皮などが活発に取引されました。
明の末期、東林派と非東林派（宦官勢力）による党争が激化し、政治の混乱が明の滅亡の一因となった。,◯,第11章　大交易時代と世界の一体化,顧憲成らの郷紳層を中心とする東林派と、権力を握る宦官勢力の対立が国力を削ぎました。
1644年、明は満洲から進出したヌルハチによって直接北京を占領され、滅亡した。,×,第11章　大交易時代と世界の一体化,間違った文章である。明を滅ぼしたのは農民反乱軍の「李自成」である。
16世紀後半に明が海禁をゆるめると、倭寇の活動は収束に向かい、東シナ海での私貿易が部分的に認められた。,◯,第11章　大交易時代と世界の一体化,アルタン・ハンとの和議や海禁の緩和により、北虜南倭の脅威は一時的に緩和されました。
江戸幕府は、朝鮮との国交修復にあたり、15世紀中期に対馬を統一した大内氏を仲介役とした。,×,第11章　大交易時代と世界の一体化,間違った文章である。朝鮮との仲介を担ったのは対馬の「宗氏」である。
琉球は1609年に薩摩藩の支配下に入ったが、中国との朝貢も継続する「両属関係」を維持した。,◯,第11章　大交易時代と世界の一体化,幕府は琉球を介して、直接国交のない中国（明・清）との私貿易や情報を得ていました。
対馬の宗氏は、国書の字句を改ざんしてまで日朝間の外交維持に努めたが、のちにその事実が露呈した。,◯,第11章　大交易時代と世界の一体化,この事件を経て、将軍の称号は「日本国王」から「日本国大君」へと統一されることになりました。
洪武帝が始めた、一つの元号を皇帝一代に限り使用する制度を「一世一元制」という。,◯,第11章　大交易時代と世界の一体化,この制度は清まで受け継がれ、明治以降の日本にも大きな影響を与えました。
明の里甲制は、110戸を1里とし、租税徴収や治安維持を官僚がすべて直接行う制度である。,×,第11章　大交易時代と世界の一体化,間違った文章である。里長戸の指導のもと、民衆が「交替当番制」で責任を負う自治的な制度であった。
16世紀の江南では、米の主産地が下流域から中流域へ移り、「湖広熟すれば天下足る」と言われた。,◯,第11章　大交易時代と世界の一体化,下流域（蘇州・杭州など）が綿織物・絹織物の工芸作物中心に変化したため、穀倉地帯が移動しました。
マテオ・リッチは『坤輿万国全図』を作成し、世界の地理とともに「地球球体説」を中国に紹介した。,◯,第11章　大交易時代と世界の一体化,西洋の科学知識は、当時の明の知識層（徐光啓など）に大きな衝撃と刺激を与えました。
日本で16世紀に導入された「灰吹法」は、銀鉱石から銀を取り出す精錬技術で、ヨーロッパから直接伝わった。,×,第11章　大交易時代と世界の一体化,間違った文章である。灰吹法は「中国大陸」から伝えられた技術である。
アイヌは、アムール川流域やカムチャツカ半島までを交易圏とする、広範な北方交易を行っていた。,◯,第11章　大交易時代と世界の一体化,松前氏が掌握した「口」の先には、独自の広大な北方ネットワークが存在していました。
陽明学者の李贄（李卓吾）は、朱子学を官学として徹底的に擁護したため、明の皇帝から厚遇された。,×,第11章　大交易時代と世界の一体化,間違った文章である。李贄は革新的な言論を展開したために「獄死」させられた人物である。
コロンブスは、トスカネリの地球平面説を信じて西航し、1492年にサン・サルバドル島に到達した。,×,第11章　大交易時代と世界の一体化,間違った文章である。コロンブスが信じたのは「地球球体説」である。
トルデシリャス条約により、ポルトガル人カブラルが漂着したブラジルはスペイン領と定められた。,×,第11章　大交易時代と世界の一体化,間違った文章である。ブラジルは「ポルトガル領」とされた。
マゼラン（マガリャンイス）の船団は、1522年に史上初めての世界周航を達成し、大地が球体であることを証明した。,◯,第11章　大交易時代と世界の一体化,本人はフィリピンで戦死しましたが、部下が帰還し世界周航を成し遂げました。
16世紀前半、コルテスはアステカ王国を、ピサロはインカ帝国をそれぞれ武力で征服した。,◯,第11章　大交易時代と世界の一体化,高度な文明を持っていた両帝国も、スペイン人の銃火器や馬、疫病によって短期間で滅亡しました。
スペインは、先住民の保護とキリスト教化を条件に征服者に支配を委託する「エンコミエンダ制」を導入した。,◯,第11章　大交易時代と世界の一体化,しかし、実際には保護は名ばかりで、先住民に対する過酷な強制労働が行われました。
先住民の激減に伴い、労働力を補うためアフリカから黒人奴隷が輸入され、その契約はエンコミエンダと呼ばれた。,×,第11章　大交易時代と世界の一体化,間違った文章である。黒人奴隷の売り渡し契約は「アシエント」と呼ばれる。
16世紀半ばにポトシ銀山が発見されると、膨大な銀が生産され、スペインや世界経済に大きな影響を与えた。,◯,第11章　大交易時代と世界の一体化,この銀の流入は、ヨーロッパで「価格革命」を引き起こす原因にもなりました。
フィリピンのマニラとメキシコのアカプルコを結ぶ貿易により、アメリカ産の銀が直接アジアへ流入した。,◯,第11章　大交易時代と世界の一体化,これを「アカプルコ貿易（ガレオン貿易）」と呼び、中国の生糸や絹織物と銀が交換されました。
植民地生まれの白人はメスティソと呼ばれ、本国出身の白人と共に支配層を構成した。,×,第11章　大交易時代と世界の一体化,間違った文章である。植民地生まれの白人は「クリオーリョ」という。メスティソは白人と先住民の混血。
ラス・カサスは、インディオ（先住民）に対する虐待を告発し、彼らの奴隷化禁止を本国に訴えた。,◯,第11章　大交易時代と世界の一体化,彼の訴えにより法的な奴隷化は禁止されましたが、実質的な酷使は形を変えて続きました。
商業革命により、国際商業の中心は地中海沿岸からリスボンやアムステルダムなどの内陸都市へと移った。,×,第11章　大交易時代と世界の一体化,間違った文章である。商業の中心は「大西洋沿岸」の諸都市へと移動した。
アメリカからの大量の銀流入によって生じた「価格革命」は、固定額の貨幣地代に頼る西欧の領主層に打撃を与えた。,◯,第11章　大交易時代と世界の一体化,物価高騰（貨幣価値下落）に対し、受け取る地代が固定されていたため、領主は実質的に没落し、封建社会の崩壊が早まりました。
東欧のエルベ川以東では、西欧への穀物輸出のために農民の自由を奪う「農場領主制（グーツヘルシャフト）」が発達した。,◯,第11章　大交易時代と世界の一体化,西欧が商工業中心になる一方で、東欧は穀物供給地（農業特化）という役割を担わされました。
ポルトガルがマラッカを占領した後、ムスリム商人はマラッカ海峡を避けてスンダ海峡を通る新ルートを開拓した。,◯,第11章　大交易時代と世界の一体化,これにより、スンダ海峡の要衝にあるアチェ王国やバンテン王国が急速に発展しました。
スマトラ島のアチェ王国は、キリスト教を国教としてポルトガルと連携し、香辛料交易を独占した。,×,第11章　大交易時代と世界の一体化,間違った文章である。アチェ王国は「イスラーム国家」であり、オスマン帝国とも直接交易を行ってポルトガルに対抗しました。
ジャワ島西部のバンテン王国は、胡椒の生産とスンダ海峡の支配によって繁栄した。,◯,第11章　大交易時代と世界の一体化,交易路の変更に伴い、従来の拠点に代わってイスラーム港市国家が台頭しました。
16世紀後半に明の海禁が緩和されると、メキシコ銀や日本銀と引き換えに、中国の生糸や絹織物が海外へ運ばれた。,◯,第11章　大交易時代と世界の一体化,この「銀」の流れが、中国国内の経済のみならず、ヨーロッパや日本をも結びつけました。
ジャワ島中部のマタラム王国は、米の生産地とジャワ海の交易路を結びつけて繁栄した。,◯,第11章　大交易時代と世界の一体化,内陸の農業基盤と海上交易を統合する、有力なイスラーム国家となりました。
南ドイツの諸都市は、アメリカ銀の流入後も、銀山経営によって地中海貿易の主役であり続けた。,×,第11章　大交易時代と世界の一体化,間違った文章である。大西洋貿易の台頭（商業革命）により、南ドイツの諸都市は衰退に向かいました。
アチェ王国は、17世紀前半に最盛期を迎え、東南アジアにおけるイスラームの中心地の一つとなった。,◯,第11章　大交易時代と世界の一体化,宗教・文化・経済の拠点として、のちにオランダが侵攻するまで独立と繁栄を維持しました。
14世紀に成立したアユタヤ王国は、中国や琉球と交易して発展し、のちに日本や欧州諸国とも通商した。,◯,第11章　大交易時代と世界の一体化,アユタヤは米を供給する「商業国家」として繁栄し、アユタヤの日本町もこの流れで形成されました。
ビルマのタウングー（トゥングー）王国は、16世紀前半に全国統一を成し遂げ、アユタヤをも一時攻略した。,◯,第11章　大交易時代と世界の一体化,パガン崩壊後の分裂を収拾し、内陸とベンガル湾を結ぶ広大な交易網を支配しました。
ベトナムの黎朝は、イスラームを積極的に導入し、中国とは異なる独自の宗教国家を建設した。,×,第11章　大交易時代と世界の一体化,間違った文章である。黎朝は「儒教」を導入し、中国にならった官僚制的な中央集権国家を構築しました。
17世紀のベトナムでは、北部の鄭氏と中部の阮氏が対立したが、共にポルトガルや日本の朱印船と通商した。,◯,第11章　大交易時代と世界の一体化,政治的には分裂していましたが、経済的には両勢力とも国際交易に極めて積極的でした。
オランダ東インド会社は、政府から独占権を与えられた特権会社であり、独自の軍隊や貨幣制度を持っていた。,◯,第11章　大交易時代と世界の一体化,単なる商社ではなく、国家に代わって戦争や統治を行う「国家の中の国家」のような組織でした。
1623年のアンボイナ事件を機に、オランダは東南アジアからポルトガルの勢力を完全に駆逐した。,×,第11章　大交易時代と世界の一体化,間違った文章である。駆逐されたのは「イギリス」の勢力である。
オランダは、スリランカやマラッカをポルトガルから奪い、ジャワ島のバタヴィアを交易の根拠地とした。,◯,第11章　大交易時代と世界の一体化,ポルトガルの拠点網を次々と奪い、17世紀のアジア交易において圧倒的な地位を築きました。
オランダ東インド会社は、鎖国下の日本において、中国の生糸・絹と日本の銀・銅を交換して巨利を得た。,◯,第11章　大交易時代と世界の一体化,「銀」と「絹」の仲介貿易は、オランダにとってアジアにおける最重要の収益源の一つでした。
アンボイナ事件後、モルッカ諸島から撤退したイギリス東インド会社は、アフリカ大陸の経営に注力した。,×,第11章　大交易時代と世界の一体化,間違った文章である。イギリスは「インド」との交易に注力するようになりました。
オランダが開拓した新航路は、喜望峰からインド洋を直航し、マラッカ海峡を通過してバタヴィアにいたる。,×,第11章　大交易時代と世界の一体化,間違った文章である。オランダの新航路は、マラッカを避けて「スンダ海峡」を通過するルートです。
17世紀、強力な武装商業勢力であった鄭成功は、1661年にスペインから台湾を奪い、抵抗の拠点とした。,×,第11章　大交易時代と世界の一体化,間違った文章である。鄭成功が台湾から追い出したのは「オランダ」である。
清の康熙帝は、鄭氏の勢力を封じ込めるため、住民の沿岸居住を禁じる「遷界令」を公布した。,◯,第11章　大交易時代と世界の一体化,これにより民間貿易が厳しく制限され、鄭氏の経済的基盤を叩こうとしました。
17世紀末には、銀の価格革命の収束や胡椒価格の下落により、3世紀に及んだ大交易時代は終わりを迎えた。,◯,第11章　大交易時代と世界の一体化,資源価格の暴落や各国の統制強化により、自由な大交易の時代から管理された貿易の時代へと移行しました。
アメリカ大陸で鋳造されたペソ銀貨（スペインドル）は、太平洋と大西洋の両ルートでアジアへ運ばれた。,◯,第11章　大交易時代と世界の一体化,この銀貨が、当時の国際的な基軸通貨として世界経済を一つに繋ぎました。
ドル（Dollar）という名称は、16世紀のイタリア銀貨「ターレル」の訛りに由来する。,×,第11章　大交易時代と世界の一体化,間違った文章である。ターレルは「ドイツ」の銀貨である。
日本の通貨単位「円」や中国の「元」は、もともとは円形のスペインドル（銀円）に由来している。,◯,第11章　大交易時代と世界の一体化,形状が「円（まど）か」であったことから、東アジアの通貨名として定着しました。
明治政府が1871年に発行した「円」は、当時のイギリスドルと等価になるように設定された。,×,第11章　大交易時代と世界の一体化,間違った文章である。当時の基準は「メキシコドル」と等価に設定された。
19世紀、西欧諸国が金本位制へ移行する中でも、東アジアや東南アジアでは銀貨が基軸通貨であり続けた。,◯,第11章　大交易時代と世界の一体化,アジア交易のために、欧米各国はメキシコドルを模した「貿易銀」を競って発行しました。
アンボイナ事件において、オランダ東インド会社は競合するフランス人を虐殺し、香料諸島から追放した。,×,第11章　大交易時代と世界の一体化,間違った文章である。虐殺・追放されたのは「イギリス人」らである。
1930年代に中華民国が銀貨の流通を禁止したことで、長年東アジア経済を動かした銀の歴史的役割は終焉した。,◯,第11章　大交易時代と世界の一体化,世界的な金本位制への移行と銀価格の下落により、銀本位制は終焉を迎えました。
ティムールは、1402年のアンカラの戦いでオスマン帝国の軍を破り、スルタンを捕虜にした。,◯,第12章　ユーラシア諸帝国の繁栄,これによりオスマン帝国は一時的に解体の危機に陥り、ビザンツ帝国の寿命が少し延びました。
ティムール朝の第4代君主ウルグ・ベクは、サマルカンドに天文台を建設し、精緻な暦を作成した。,◯,第12章　ユーラシア諸帝国の繁栄,彼は君主であると同時に優れた科学者でもあり、中央アジアの学問的繁栄を象徴しています。
ティムール朝は、16世紀初めにキプチャク草原から南下したウズベク人によって滅ぼされた。,◯,第12章　ユーラシア諸帝国の繁栄,ウズベク人はその後、ブハラ・ヒヴァ・コーカンドの3ハン国を形成しました。
サファヴィー朝の初代イスマーイール1世は、イランの国教としてスンナ派を定めた。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。国教とされたのは「シーア派（十二イマーム派）」である。これにより現代に至るイランの宗教的アイデンティティが形成されました。
1514年のチャルディラーンの戦いで、サファヴィー朝は火器を装備したオスマン軍に敗北した。,◯,第12章　ユーラシア諸帝国の繁栄,当時の軍事力における「火器」の重要性を決定づけた戦いの一つです。
サファヴィー朝のアッバース1世は、イスファハーンを都とし、最盛期を築いた。,◯,第12章　ユーラシア諸帝国の繁栄,彼は軍制改革を行い、ポルトガル人をホルムズ島から追放するなど、経済・軍事の両面で大成功を収めました。
イスファハーンは、その壮麗さから「世界の中心」と称賛され、多くのヨーロッパ商人が訪れた。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。正しくは「世界の半分」と称賛された。
サファヴィー朝では、ティムール朝の流れを汲むミニアチュール（細密画）や建築文化が栄えた。,◯,第12章　ユーラシア諸帝国の繁栄,ペルシアの伝統的な芸術様式がさらに洗練され、高度な文化が開花しました。
ティムールは、モンゴル帝国の旧領を再統一するべく、最後にロシアへの遠征途中に病没した。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。ティムールが最後に目指し、その途上で病没したのは「明（中国）」である。
中央アジアのカザフと呼ばれる遊牧民は、東方のジュンガルに圧迫され、のちにロシアに服属した。,◯,第12章　ユーラシア諸帝国の繁栄,18世紀以降、中央アジアの草原地帯は次第にロシアの勢力圏へと組み込まれていきます。
オスマン帝国は、1453年にメフメト2世がビザンツ帝国を滅ぼし、コンスタンティノープルを都とした。,◯,第12章　ユーラシア諸帝国の繁栄,千年続いたビザンツ帝国を陥落させ、名実ともに大帝国としての地位を確立しました。
セリム1世はマムルーク朝を滅ぼし、エジプトや聖地メッカ・メディナを支配下に収めた。,◯,第12章　ユーラシア諸帝国の繁栄,これによりスルタンがイスラーム界全体の指導者（カリフ）を兼ねる伝統の基礎が築かれました。
スレイマン1世は、1529年にハプスブルク家の本拠地であるパリを包囲し、ヨーロッパを震撼させた。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。包囲したのは「ウィーン」である（第一次ウィーン包囲）。
プレヴェザの海戦において、オスマン海軍はスペインなどの連合艦隊を破り、地中海の制制権を握った。,◯,第12章　ユーラシア諸帝国の繁栄,スレイマン1世の時代、オスマン帝国は陸上だけでなく海上でも圧倒的な勢力を誇りました。
オスマン帝国はキリスト教徒の子弟を徴用し、イスラームに改宗させて常備歩兵軍団「イェニチェリ」を編成した。,◯,第12章　ユーラシア諸帝国の繁栄,この制度を「デヴシルメ」と呼び、君主に忠実な強力な軍事力を生み出しました。
帝国は非ムスリムを「ジンミー」として保護し、信仰や裁判などの自律的な自治（ミッレト）を認めた。,◯,第12章　ユーラシア諸帝国の繁栄,宗教的な多様性を許容するこの寛容な仕組みが、長期間の安定統治を支えました。
カピチュレーションとは、オスマン帝国が外国人商人に与えた通商特権であり、当初はフランスに与えられた。,◯,第12章　ユーラシア諸帝国の繁栄,安全保障や関税優遇を認めるもので、のちに列強が不平等条約の根拠として利用するようになります。
スレイマン1世が体系化した、統治組織や税制に関するスルタン独自の法をシャリーアと呼ぶ。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。スルタンによる世俗の法は「カーヌーン」と呼ぶ。
建築家スィナンは、スレイマニエ・モスクなどの雄大壮麗な建造物を設計し、独自の建築様式を確立した。,◯,第12章　ユーラシア諸帝国の繁栄,彼はメフメト2世からスレイマン1世にかけて活躍し、イスタンブルの景観を形作りました。
ポルトガルが新航路を開拓したため、紅海・インド洋を経由する従来の貿易ルートは16世紀に完全に消滅した。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。貿易ルートは衰退せず、コーヒーなどの新たな商品の登場により繁栄が続きました。
17世紀、イェニチェリ軍団は世襲化や経済活動への参加が進み、しばしば反乱をおこしてスルタンを廃位させるほどの政治勢力となった。,◯,第12章　ユーラシア諸帝国の繁栄,かつての最強の常備軍は特権団体へと変質し、国家の統制を乱す要因となりました。
オスマン帝国は、1683年の第2次ウィーン包囲に成功し、ハプスブルク家の本拠地を完全に占領した。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。包囲は失敗に終わり、これを境に帝国は守勢に回ることになります。
1699年のカルロヴィッツ条約により、オスマン帝国はハンガリーなどの領土を失った。,◯,第12章　ユーラシア諸帝国の繁栄,ヨーロッパ諸国に対して初めて大規模な割譲を認めた、歴史的な転換点となった条約です。
財政難に直面した帝国は、従来のティマール制に代わり、国庫収入を確保するための徴税請負制を導入した。,◯,第12章　ユーラシア諸帝国の繁栄,騎士に徴税権を与える仕組みから、現金を納める請負人（アーヤーンら）へ権利が移っていきました。
18世紀に台頭した地方有力者はアーヤーンと呼ばれ、独自の兵力を持ち各地に割拠した。,◯,第12章　ユーラシア諸帝国の繁栄,中央政府の力が弱まる中で、彼らが実質的な地方支配を担うようになりました。
スレイマン1世の妃ヒュッレムは、奴隷出身でありながら正式な妃となり、政治的にも大きな影響力を行使した。,◯,第12章　ユーラシア諸帝国の繁栄,彼女の登場を契機に、宮廷内の後宮（ハレム）が政治の表舞台と密接に関わるようになりました。
オスマン帝国は、18世紀後半にイギリスとの戦争に敗れ、クリミア半島の支配権を失った。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。クリミアを奪ったのは「ロシア（エカチェリーナ2世時代）」である。
18世紀のオスマン帝国では、フランスの文化や技術を学ぶためにパリへ使節が派遣された。,◯,第12章　ユーラシア諸帝国の繁栄,守勢に回ったことで、ヨーロッパの先進性を認め、外交や技術を学ぶ必要性が認識されました。
オスマン帝国のスルタンは、後宮の女奴隷との間に「一母一男子」をもうける慣行を厳格に守り続けた。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。スレイマン1世は慣行を破り、ヒュッレムとの間に多くの子をもうけました。
17世紀後半には、権力の中心が宮廷の外部にある「大宰相府」へと移り、官僚機構が発達した。,◯,第12章　ユーラシア諸帝国の繁栄,スルタンの絶対的な権威が相対化され、実務を担う官僚組織の重要性が高まりました。
バーブルは、1526年のパーニーパットの戦いでローディー朝を破り、デリーを占領してムガル帝国を建てた。,◯,第12章　ユーラシア諸帝国の繁栄,ティムールの子孫であるバーブルにより、北インドに新たなイスラーム王朝が誕生しました。
第3代皇帝アクバルは、ヒンドゥー教徒に課せられていた人頭税（ジズヤ）を廃止し、融和政策を進めた。,◯,第12章　ユーラシア諸帝国の繁栄,多数派であるヒンドゥー教徒を統治に組み込むため、極めて寛容な政策をとりました。
ムガル帝国では、支配階層に官位を与え、その等級に応じて土地の徴税権を与える「マンサブダール制」的な統制が行われた。,◯,第12章　ユーラシア諸帝国の繁栄,官僚や軍人を階層化し、中央集権的な統治機構を確立しました。
ムガル帝国の公用語はアラビア語であり、サファヴィー朝から多くの人々が来住した。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。公用語は「ペルシア語」である。
第5代皇帝シャー・ジャハーンが建設したタージ・マハルは、インド・イスラーム建築の最高傑作とされる。,◯,第12章　ユーラシア諸帝国の繁栄,亡き王妃のための墓廟であり、白大理石を用いた壮麗な建築で知られます。
インド綿布は、17世紀後半のヨーロッパで爆発的な人気を博し、イギリスの産業革命を誘発する一因となった。,◯,第12章　ユーラシア諸帝国の繁栄,インド綿布の品質と安さに勝つために、イギリス国内で機械化による生産が模索されました。
日本に伝わった模様染めの布「更紗（さらさ）」のルーツは、オランダなどが運んできたインド綿布（チンツ）にある。,◯,第12章　ユーラシア諸帝国の繁栄,江戸時代の日本でも、インド産の美しい染め物は高級品として珍重されました。
アクバルは、ヒンドゥー教徒のラージプート諸侯を徹底的に弾圧し、婚姻関係を結ぶことを固く禁じた。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。アクバルはラージプート諸侯と「婚姻関係」を結び、統治に協力させました。
17世紀、インド綿布や藍（インディゴ）の輸出の代価として、日本やアメリカからの大量の銀がインドへ流入した。,◯,第12章　ユーラシア諸帝国の繁栄,この銀の流入により、インド国内でも貨幣経済が急速に浸透しました。
ムガル絵画は、イランから伝わったミニアチュール（細密画）とインドの伝統様式が融合して発展したものである。,◯,第12章　ユーラシア諸帝国の繁栄,ペルシア的な技法をベースに、インド的な色彩や主題が加わり、独自の発展を遂げました。
第6代皇帝アウラングゼーブは、デカン地方や南インドを平定し、帝国の領域を最大にした。,◯,第12章　ユーラシア諸帝国の繁栄,領域は最大となりましたが、長引く戦争は国家財政と支配層の疲弊を招きました。
アウラングゼーブは、アクバルが廃止したジズヤ（人頭税）を復活させ、ヒンドゥー教徒の反感を買った。,◯,第12章　ユーラシア諸帝国の繁栄,厳格なイスラーム政策への転換は、ヒンドゥー諸侯（ラージプートなど）との同盟関係を崩壊させました。
17世紀後半、ヒンドゥー教徒のシヴァージーは、デカン高原にマラーター王国を建てて帝国に対抗した。,◯,第12章　ユーラシア諸帝国の繁栄,マラーターはのちに「マラーター同盟」を形成し、18世紀のインドの主導権を握る勢力となります。
ナーナクが創始したシク教は、偶像崇拝やカースト制による差別を肯定する教えである。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。シク教は「偶像崇拝やカースト差別を否定」する教えです。
1739年、イランのナーディル・シャーがデリーを一時占領したことで、ムガル帝国の権威は決定的に失墜した。,◯,第12章　ユーラシア諸帝国の繁栄,サファヴィー朝滅亡後のイランから侵入を受け、帝国の脆弱さが露呈しました。
18世紀後半の南インドでは、ムスリムの王のもとで勢力を広げたマイソール王国が台頭した。,◯,第12章　ユーラシア諸帝国の繁栄,のちにイギリスと激しい戦争（マイソール戦争）を繰り広げる有力な地方政権です。
18世紀に地方王国が分立した背景には、地域ごとの経済発展や言語などの共通性にもとづくまとまりがあった。,◯,第12章　ユーラシア諸帝国の繁栄,帝国は衰退しても、地方の商工業や交易は活発で、これが各王国の経済基盤となりました。
農村社会で台頭し、徴税権を持つ領主層として帝国支配を脅かしたのはマンサブダールである。,×,第12章　ユーラシア諸帝国の繁栄,間違った文章である。足元から帝国を脅かしたのは「ザミンダール」と呼ばれる領主層です。
ムガル帝国の支配は、19世紀初頭にはデリー周辺に限定されるほど弱体化した。,◯,第12章　ユーラシア諸帝国の繁栄,各地に有力な王国が分立したため、皇帝は名目的な存在になっていきました。
