question,answer,chapter,explanation
建武の新政において、後醍醐天皇は摂政・関白を設置し、鎌倉幕府の合議制を継承した政治を行った。,×,第7章,間違った文章である。後醍醐天皇は摂政・関白を置かず、幕府も院政も否定した天皇親政を目指した。
建武の新政では、すべての土地所有権の確認に天皇の綸旨が必要とされ、武士の慣習が無視されたため不満が高まった。,◯,第7章,正しい文章である。これが足利尊氏の離反を招く一因となった。
1335年、北条高時の子である時行が鎌倉を占領した「中先代の乱」を機に、足利尊氏は新政権に反旗を翻した。,◯,第7章,正しい文章である。尊氏はこの乱の討伐のために関東へ下った。
1336年、足利尊氏は京都に光明天皇を立てて建武式目を定め、一方の後醍醐天皇は吉野へ逃れて南朝を開いた。,◯,第7章,正しい文章である。これにより約60年にわたる南北朝の動乱が始まった。
観応の擾乱とは、足利尊氏と弟の直義の対立から始まった内乱であり、幕府・南朝勢力が入り乱れる複雑な抗争となった。,◯,第7章,正しい文章である。1350年から始まった。
南北朝の動乱期には、武士の相続形態が分割相続から、嫡子がすべてを継承する単独相続へと変化していった。,◯,第7章,正しい文章である。これにより惣領制が解体し、一族が南北に分かれて争う要因となった。
半済令は、軍費調達のために守護に対し、一国内の荘園・公領の年貢の全額を徴収する権限を与えた法令である。,×,第7章,間違った文章である。全額ではなく「半分」を徴収する権限である。
室町時代の守護は、国衙の機能を吸収し一国全体の支配権を強めたため、鎌倉時代と区別して守護大名と呼ばれる。,◯,第7章,正しい文章である。任国の世襲化も進んだ。
国人一揆とは、守護の力が及ばない地域で、地方在住の武士（国人）たちが結成した自立的な地域権力である。,◯,第7章,正しい文章である。彼らは守護の支配にも抵抗した。
3代将軍足利義満は、1392年に南北朝の合体を実現させ、内乱を終結させた。,◯,第7章,正しい文章である。大覚寺統から持明院統への三種の神器の譲渡という形をとった。
足利義満が京都の室町に「花の御所」と呼ばれる邸宅を構えたことから、この幕府は室町幕府と呼ばれる。,◯,第7章,正しい文章である。1378年のことである。
義満は有力守護を統制するため、山名氏を明徳の乱で、大内氏を応永の乱でそれぞれ討伐し勢力を削減した。,◯,第7章,正しい文章である。守護大名の勢力を抑え、将軍権力を強化した。
室町幕府の管領には、有力守護である赤松・一色・山名・京極の4氏（四職）が交代で任命された。,×,第7章,間違った文章である。管領は細川・斯波・畠山の「三管領」である。4氏は「侍所」の所司である。
侍所の長官である所司は、足利氏一門の細川・斯波・畠山から任命されるのが慣例であった。,×,第7章,間違った文章である。それは「管領」の説明である。所司は四職（赤松・一色・山名・京極）から選ばれた。
奉公衆は、将軍の直轄軍であり、将軍の直轄領である御料所の管理も任されていた。,◯,第7章,正しい文章である。守護の動向を牽制する役割も果たした。
幕府の財源の一つである「段銭」は、天皇の即位や内裏の造営などの際に、家屋（柱数）ごとに課せられた税である。,×,第7章,間違った文章である。家屋に課せられたのは「棟別銭」である。段銭は田畑の面積に応じて課せられた。
幕府は、京都の高利貸である土倉や酒屋に対して、土倉役・酒屋役という税を課して財源とした。,◯,第7章,正しい文章である。商業・金融への課税が幕府財政を支えた。
鎌倉公方は、足利尊氏の子である基氏の子孫が世襲し、その補佐である関東管領は上杉氏が世襲した。,◯,第7章,正しい文章である。東国の支配を任された機関が鎌倉府である。
足利義満は、将軍を辞めたあとに太政大臣に昇進したが、出家後は政治の実権を完全に朝廷へ返上した。,×,第7章,間違った文章である。出家後も北山殿において幕府・朝廷の両方に対して実権を振るい続けた。
守護請とは、地頭が荘園領主に対して、一定の年貢納入を請け負う契約のことである。,×,第7章,間違った文章である。地頭ではなく「守護」が年貢徴収を請け負うことである。
14世紀後半、対馬や肥前松浦地方を拠点に、朝鮮や中国沿岸を襲った海賊集団は「倭寇」と呼ばれた。,◯,第7章,正しい文章である。前期倭寇は食料や捕虜を目的として活動した。
明の太祖洪武帝は、北条時宗に対し、中国を中心とする伝統的な国際秩序への復帰を求めた。,×,第7章,間違った文章である。明の建国（1368年）は鎌倉滅亡後であり、呼びかけに応じたのは足利義満である。
足利義満は1401年に遣明使を派遣し、明の皇帝から「日本国王」の称号と明の暦を授けられた。,◯,第7章,正しい文章である。暦を受け取ることは、服属を認める象徴的な行為であった。
日明貿易は朝貢形式であり、滞在費や運搬費を明側が負担したため、日本側の利益は非常に大きかった。,◯,第7章,正しい文章である。幕府の重要な財源となった。
勘合貿易において使用された「勘合」は、和人居住地の門を通るための通行証として発行された。,×,第7章,間違った文章である。勘合は、遣明船が正当な貿易船であることを証明する割印証票である。
4代将軍足利義持は、朝貢形式が臣下の礼をとるものであるとして不服を抱き、日明貿易を一時中断した。,◯,第7章,正しい文章である。その後、6代義教の代に再開された。
日明貿易で大量に輸入された「銅銭」は、当時の日本国内の貨幣流通に大きな影響を与えた。,◯,第7章,正しい文章である。明銭（永楽通宝など）が国内で広く流通した。
1523年の寧波の乱で細川氏に勝利した大内氏は、貿易の実権を独占したが、のちに滅亡し貿易は断絶した。,◯,第7章,正しい文章である。これにより再び倭寇（後期倭寇）の活動が活発化した。
李成桂によって建国された朝鮮は、日本に対し倭寇の禁止を求め、足利義満との間で国交を開いた。,◯,第7章,正しい文章である。1392年の朝鮮建国は、南北朝合体と同じ年である。
日朝貿易の主な輸入品は、日本国内で衣料として普及した「生糸」であり、生活様式を大きく変えた。,×,第7章,間違った文章である。朝鮮からの主な輸入品は「木綿」である。生糸は明からの輸入品である。
1419年、朝鮮軍が倭寇の本拠地とみなして対馬を攻撃した事件を「三浦の乱」という。,×,第7章,間違った文章である。対馬攻撃は「応永の外寇」である。三浦の乱は日本人居留民の暴動である。
日朝貿易の拠点として、朝鮮側は三浦（釜山など）を開き、日本の使節を接待する「倭館」を置いた。,◯,第7章,正しい文章である。対馬の宗氏がこの貿易を実質的に統制した。
1429年に三山を統一して琉球王国を築いたのは、尚氏の血を引くコシャマインである。,×,第7章,間違った文章である。三山を統一したのは「尚巴志」である。コシャマインはアイヌの首長である。
琉球王国は、明の「海禁政策」の隙を突いて、東南アジア諸国と中国を繋ぐ「中継貿易」で繁栄した。,◯,第7章,正しい文章である。首里の外港である那覇が国際貿易港として栄えた。
14世紀に栄えた青森県の十三湊は、足利尊氏の直轄地として、西国との交易の拠点となった。,×,第7章,間違った文章である。十三湊を根拠地としたのは、津軽の豪族「安藤（安東）氏」である。
15世紀、本州から北海道南部に進出した和人が築いた拠点は、総称して「道南十二館」と呼ばれる。,◯,第7章,正しい文章である。函館の志苔館などがその代表例である。
アイヌの首長コシャマインの蜂起を鎮圧した武田信広は、のちに「松前氏」と名乗る大名の祖となった。,◯,第7章,正しい文章である。当時は蠣崎（かきざき）氏を名乗っていた。
日朝貿易において、日本からは銅や硫黄のほかに、琉球経由で得た「蘇木」や「香木」が輸出された。,◯,第7章,正しい文章である。琉球の中継貿易が日朝貿易とも連動していた。
16世紀に活動した「後期倭寇」は、メンバーのほとんどが九州の有力御家人で構成されていた。,×,第7章,間違った文章である。後期倭寇には、中国人などの「密貿易者」が多く含まれていた。
足利尊氏が元に派遣した「天龍寺船」は、鎌倉幕府がかつて派遣した「建長寺船」の先例に倣ったものである。,◯,第7章,正しい文章である。寺社の造営資金を得るための貿易船であった。
三味線の起源となった弦楽器「三線」は、もともとアイヌ文化から琉球に伝わったものである。,×,第7章,間違った文章である。三線は中国の楽器をもとに琉球で生まれ、日本本土へ伝わったものである。
アイヌ文化は、13世紀頃から独自の言語や万物に魂が宿る宗教観を形成し、和人と交易を行った。,◯,第7章,正しい文章である。擦文文化やオホーツク文化を経て形成された。
南北朝の動乱の中で生まれた自立的・自治的な村を「惣」または「惣村」と呼ぶ。,◯,第7章,正しい文章である。農民たちが結束して自ら作り出した。
惣村の運営は、村民の会議である「寄合」の決定に従い、おとな（長・乙名）らの指導者によって行われた。,◯,第7章,正しい文章である。民主的な合議制の側面を持っていた。
惣村では、村民が守るべき規約として「惣掟」を定め、自ら警察権を行使する「地下検断」も行われた。,◯,第7章,正しい文章である。村内の秩序を自律的に維持した。
「逃散」とは、年貢の減免を求めて荘園領主に大挙して押し寄せ、要求を通そうとする行為を指す。,×,第7章,間違った文章である。それは「強訴」の説明である。逃散は耕作を放棄して他領へ逃げ込むことである。
6代将軍足利義教は、有力守護を弾圧したために1441年の「嘉吉の変」で赤松満祐に殺害された。,◯,第7章,正しい文章である。これを機に将軍の権威は大きく揺らいだ。
「正長の徳政一揆」では、農民たちが京都の土倉や酒屋を襲い、私的に借金証文を破棄する「私徳政」を展開した。,◯,第7章,正しい文章である。1428年、近畿地方を中心に広く波及した。
1441年の「嘉吉の徳政一揆」に対し、室町幕府は断固として徳政要求を拒否し、一揆を武力で鎮圧した。,×,第7章,間違った文章である。幕府は一揆の要求に屈し、初めて幕府による徳政令を発布した。
応仁の乱は、細川勝元率いる西軍と、山名持豊（宗全）率いる東軍の対立がきっかけで始まった。,×,第7章,間違った文章である。細川氏が「東軍」、山名氏が「西軍」である。
応仁の乱の結果、有力守護が在京して幕政に参加する体制が強化され、幕府の権威は頂点に達した。,×,第7章,間違った文章である。幕府の体制は崩壊し、戦国時代の幕開けとなった。
「下剋上」とは、下の者が上の者の勢力をしのいでいく現象を指し、この時代の大きな特徴である。,◯,第7章,正しい文章である。山城の国一揆などはその代表例である。
山城の国一揆は、南山城の国人らが畠山氏の軍を退去させ、以後8年間にわたり自治を行った。,◯,第7章,正しい文章である。住民の支持を得た自治的支配であった。
加賀の一向一揆は、浄土真宗本願寺派の門徒らが守護の富樫氏を倒し、1世紀にわたり自治を実現した。,◯,第7章,正しい文章である。蓮如の布教が勢力拡大の背景にあった。
室町時代の農業では、肥料として刈敷や草木灰に加えて「下肥」が新しく広く使われるようになった。,◯,第7章,正しい文章である。これにより土地の生産性が向上した。
畿内の農業では、灌漑施設の整備により、米・麦に加えてさらに別の作物を作る「三毛作」も行われた。,◯,第7章,正しい文章である。集約的な農業が展開された。
地方の定期市は、月に3回開かれる「三斎市」から、月の回数を減らした「三度の市」へと退化した。,×,第7章,間違った文章である。回数は増え、月6回開かれる「六斎市」が一般的になった。
呉服や酒などを扱う常設の小売店は、室町時代の大都市では「見世棚」と呼ばれて一般化した。,◯,第7章,正しい文章である。定期市に頼らない商売が発展した。
撰銭とは、取引の際に質の良い銭（精銭）を選び、粗悪な悪銭を嫌って受け取りを拒否することである。,◯,第7章,正しい文章である。これが円滑な流通を妨げる問題となった。
「撰銭令」とは、幕府や大名が撰銭を奨励し、質の悪い銭の流通を全面的に禁止した法令である。,×,第7章,間違った文章である。撰銭による混乱を防ぐため、混入比率を定めたり流通を強制したりした法令である。
室町時代の金融業者である「土倉」は、主に神社や寺院の境内で野菜や魚を売る特権商人のことである。,×,第7章,間違った文章である。土倉は質屋のような「高利貸業」を営む者のことである。
遠隔地取引において、現金輸送の代わりに利用された為替手形の一種を「割符」と呼ぶ。,◯,第7章,正しい文章である。商業の発展に伴い、金融技術も進歩した。
「馬借」や「車借」は、京都への輸送路などで活躍した、馬や牛車を利用する運送業者のことである。,◯,第7章,正しい文章である。陸上輸送の主役となった。
室町時代の座は、大寺社などの「本所」からの保護を嫌い、すべて自由な競争を行う組織へと変化した。,×,第7章,間違った文章である。多くは依然として大寺社や天皇家の権威を背景に独占権を保持していた。
1428年の正長の徳政一揆は、史料によれば「日本開白（開闢）以来、土民蜂起是れ初めなり」と評された。,◯,第7章,正しい文章である。大規模な土民の蜂起として社会に衝撃を与えた。
正長の徳政一揆に対し、時の管領であった畠山満家は一揆の要求を全面的に受け入れ、幕府公式の徳政令を発布した。,×,第7章,間違った文章である。この時幕府は徳政令を出しておらず、人々が実力で債務を破棄する「私徳政」が行われた。
山城の国一揆では、1485年に国人らが平等院に会合し、自分たちで「国中の掟法（規約）」を定めて自治を行った。,◯,第7章,正しい文章である。南山城の国人らが団結し、8年間の自治を実現した。
山城の国一揆において、当時の記録は国人らの寄合を「下極上（下剋上）のいたりなり」と批判的に記している。,◯,第7章,正しい文章である。既存の秩序を壊す動きとして捉えられていた。
加賀の一向一揆は、浄土真宗本願寺派の門徒らが守護の富樫政親を自害に追い込み、以後100年にわたり自治を行った。,◯,第7章,正しい文章である。織田信長に平定されるまで「百姓の持ちたる国」と呼ばれた。
加賀の一向一揆の後、門徒らは完全に守護を廃止し、本願寺の法主が直接加賀の守護を兼任した。,×,第7章,間違った文章である。富樫泰高を名目上の守護として立て、実質的な支配を一揆衆が行った。
南北朝時代の『神皇正統記』は、足利氏の政権獲得までの過程を武家の立場から記した歴史書である。,×,第7章,間違った文章である。それは『梅松論』の説明である。『神皇正統記』は北畠親房が南朝の正統性を説いたものである。
軍記物語『太平記』は、南北朝の動乱の全体を描いた作品であり、後世まで広く読み継がれた。,◯,第7章,正しい文章である。中世文学を代表する大作である。
南北朝時代に流行した、派手で贅沢な振る舞いや新しもの好きの気質を指して「バサラ」と呼ぶ。,◯,第7章,正しい文章である。二条河原落書などにもその風潮が記されている。
足利義満が建てた金閣（舎利殿）は、伝統的な寝殿造と禅宗様を折衷した北山文化を象徴する建築である。,◯,第7章,正しい文章である。公家文化と武家文化の融合を示している。
義満の時代に完成した五山・十刹の制において、五山の禅僧は政治・外交の顧問としても重用された。,◯,第7章,正しい文章である。絶海中津や義堂周信らが活躍した。
禅僧たちが禅の経典や漢詩文集などを出版したものを「五山版」と呼ぶ。,◯,第7章,正しい文章である。中国文化の普及に大きな役割を果たした。
能楽を大成した世阿弥は、能の真髄を述べた理論書として『増鏡』を著した。,×,第7章,間違った文章である。世阿弥の理論書は『風姿花伝（花伝書）』である。『増鏡』は歴史書である。
足利義政が建てた銀閣は、初層を寝殿造、2層を大仏様とする建築様式で、東山文化を代表する。,×,第7章,間違った文章である。銀閣の2層目は禅宗様である。また、寝殿造ではなく住宅風（書院造に近い）の造りである。
東求堂同仁斎にみられる、近代の和風住宅の原型となった建築様式を「住宅様」と呼ぶ。,×,第7章,間違った文章である。この様式は「書院造」である。
龍安寺などにみられる、岩石と砂利だけで象徴的な自然を表現した庭園様式を「枯山水」という。,◯,第7章,正しい文章である。禅の精神を反映している。
水墨画において、明に渡って学び、禅画の枠を超えた日本的な様式を確立したのは、狩野元信である。,×,第7章,間違った文章である。それは「雪舟」の説明である。
狩野正信・元信父子は、水墨画の技法に伝統的な大和絵の手法を取り入れ、狩野派をおこした。,◯,第7章,正しい文章である。幕府の御用絵師として活躍していく。
茶の湯において、茶と禅の精神の統一を主張し、簡素な「侘茶」を創出したのは千利休である。,×,第7章,間違った文章である。テキストに基づけば、侘茶の創出者は「村田珠光」である（利休はのちの完成者）。
唯一神道を完成させた吉田兼俱は、仏を主、神を従とする本地垂迹説を徹底して守り抜いた。,×,第7章,間違った文章である。彼は反本地垂迹説（神本仏迹説）に立ち、神道を根本とした。
鎌倉時代から続く猿楽や田楽から、歌舞・演劇の形をとる「能」が発達し、観世座などが活躍した。,◯,第7章,正しい文章である。大和猿楽四座などが寺社の保護を受けた。
室町時代の「闘茶」とは、茶室で心の静けさを求め、禅の精神を修養する厳かな儀式のことである。,×,第7章,間違った文章である。闘茶は茶の産地を飲み当てる博打的な勝負事であり、バサラの流行の一つである。
能の間に演じられた風刺性の強い喜劇である狂言は、日常の会話を用いたため民衆にもてはやされた。,◯,第7章,正しい文章である。民衆の生活を題材にした芸能として発展した。
『閑吟集』は、室町時代に庶民の間で愛好された「小歌」を集めた歌集である。,◯,第7章,正しい文章である。当時の庶民の感情が詠まれている。
御伽草子は、絵の余白に当時の話し言葉で文章が書かれた物語で、絵を見て楽しむこともできた。,◯,第7章,正しい文章である。『一寸法師』などが代表的である。
二条良基が制定した『応安新式』は、茶の湯の作法を定めた最初の規則書である。,×,第7章,間違った文章である。『応安新式』は「連歌」の規則を定めたものである。
宗祇は正風連歌を確立し、山崎宗鑑はより自由な気風をもつ「俳諧連歌」をつくり出した。,◯,第7章,正しい文章である。宗鑑は『犬筑波集』を編集した。
盆踊りは、華やかな姿で踊る「風流」と「念仏踊り」が結びついて定着したものである。,◯,第7章,正しい文章である。民衆が共同で楽しむ芸能として発展した。
足利学校は、室町幕府3代将軍の足利義満が、京都に武士の教育機関として創設した。,×,第7章,間違った文章である。足利学校は「下野国（栃木県）」にあり、上杉憲実が再興した。
戦国時代の初歩的な教科書として、『庭訓往来』や『御成敗式目』などが広く用いられた。,◯,第7章,正しい文章である。読み書きや道徳の教育に利用された。
禅宗のうち、五山派は地方布教に力を注ぎ、林下と呼ばれた諸派は幕府の衰退とともに衰えた。,×,第7章,間違った文章である。幕府とともに衰えたのは「五山派」であり、地方に広まったのが「林下」である。
天文法華の乱では、京都の町衆に信仰された法華一揆が、延暦寺の軍勢に敗れて一時京都を追われた。,◯,第7章,正しい文章である。1536年の出来事である。
本願寺の蓮如は、平易な文章である「御文」を用いて布教し、惣村の中に「講」を組織した。,◯,第7章,正しい文章である。これにより浄土真宗の勢力が急速に拡大した。
戦国大名の北条早雲（伊勢宗瑞）は、堀越公方を滅ぼして伊豆を奪い、のちに小田原を本拠とした。,◯,第7章,正しい文章である。後北条氏の祖となった。
毛利元就は、守護大名の大内氏を倒した重臣の陶晴賢を破り、中国地方に勢力を広げた。,◯,第7章,正しい文章である。国人から戦国大名へ成長した代表例である。
戦国大名が家臣の地位や軍役の基準とした、収入額を銭に換算して把握する制度を「石高制」という。,×,第7章,間違った文章である。戦国大名の多くは、銭で換算する「貫高制」を採用していた。
寄親・寄子制とは、有力家臣を「寄子」とし、集まった地侍を「寄親」として組織する制度である。,×,第7章,間違った文章である。有力家臣が「寄親」、その下に付けられた地侍が「寄子」である。
戦国大名の分国法にみられる「喧嘩両成敗法」は、紛争を自力で解決することを禁止する目的があった。,◯,第7章,正しい文章である。裁判権を大名に集中させ、領内を平和にする狙いがあった。
指出検地とは、大名が役人を派遣して田畑を実測し、厳密に年貢量を決定する調査方法である。,×,第7章,間違った文章である。指出検地は、家臣や農民に面積や収入を「自己申告」させる方法である。
戦国時代の城下町のうち、今川氏の本拠地は府中（静岡）、大友氏の本拠地は山口である。,×,第7章,間違った文章である。今川氏は府中だが、大友氏の本拠地は「豊後府内（大分）」である。山口は大内氏。
「寺内町」とは、浄土真宗（一向宗）の寺院や道場を中心に形成された、門徒による自治都市である。,◯,第7章,正しい文章である。石山や富田林などが代表例である。
自治都市として知られる堺は「年行司」、博多は「会合衆」と呼ばれる豪商の合議で運営された。,×,第7章,間違った文章である。堺が「会合衆（36人）」、博多が「年行司（12人）」である。
京都の「町衆」は、自治組織である「町」をつくり、その連合体である「町組」を月行事が運営した。,◯,第7章,正しい文章である。祇園祭の再興など、文化の担い手ともなった。
楽市令とは、戦国大名が既存の「座」の特権をさらに強化し、市場税を高く設定した法令である。,×,第7章,間違った文章である。楽市令は「座」の特権を否定し、自由な商売を認めて市場を活性化させる法令である。
『朝倉孝景条々』では、家臣が自分の領地に城を築くことを禁止し、一乗谷への集住を命じている。,◯,第7章,正しい文章である。家臣を城下に集めることで統制を強めた。
『朝倉孝景条々』によれば、分限（実力）のある者は郷村に留まり、自ら農業を管理することが推奨された。,×,第7章,間違った文章である。実力のある者は城下（一乗谷）へ住まわせ、郷村には代官を置くよう定めている。
『甲州法度之次第』にみられる喧嘩両成敗の法では、理由を問わず喧嘩をした両者を処罰するのが原則である。,◯,第7章,正しい文章である。家臣間の私闘による自力救済を否定した。
『甲州法度之次第』では、相手に攻撃を仕掛けられても耐えて手を出さなかった者は、処罰の対象外とされた。,◯,第7章,正しい文章である。「堪忍せしむるの輩」は罪に問われなかった。
『今川仮名目録』では、駿河・遠江の家臣が主君の許可なく他国の者と婚姻を結ぶことを固く禁じている。,◯,第7章,正しい文章である。他国との内通や勝手な同盟を防ぐ目的があった。
伊達氏の分国法である『塵芥集』では、年貢を納めずに他領へ逃げ出した農民を、盗人と同様の罪で処断すると定めている。,◯,第7章,正しい文章である。農民を土地に縛り付け、労働力と税を確保しようとした。
『朝倉孝景条々』の「一乗谷」は、現在の福井県に位置する朝倉氏の城下町である。,◯,第7章,正しい文章である。当時の北陸地方における文化の中心地でもあった。
『甲州法度之次第』は、駿河の今川氏が定めた分国法であり、武田氏の影響を強く受けている。,×,第7章,間違った文章である。『甲州法度之次第』は「甲斐の武田氏」の分国法である。
分国法は、幕府法（御成敗式目など）の条文をすべて否定し、各戦国大名がゼロから創作した新しい法典である。,×,第7章,間違った文章である。幕府法や守護法、国人一揆の規約などを継承・吸収した集大成的な性格をもつ。
戦国大名が検地によって農民の耕作地を登録し、年貢量を銭で換算して家臣の軍役基準とした制度を「貫高制」という。,◯,第7章,正しい文章である。家臣のランクを明確にする基準となった。
『塵芥集』の規定にあるように、戦国時代において農民が他領へ「逃散」することは、大名によって法的に奨励されていた。,×,第7章,間違った文章である。史料にある通り「盗人の罪科」とされるなど、厳しく禁止・処罰の対象となっていた。
喧嘩両成敗法は、大名が家臣に対し、すべての紛争解決を大名の裁判に委ねさせることで領内の平和を図るものであった。,◯,第7章,正しい文章である。これを「自力救済の否定」と呼ぶ。
1530年代に石見銀山などで導入された、朝鮮伝来の精錬技術を「灰吹法」という。,◯,第8章,正しい文章である。これにより銀の生産量が大幅に増大した。
16世紀、明は税の銀納化を進めていたため、日本産の銀が大量に中国へ流入した。,◯,第8章,正しい文章である。その対価として生糸などが日本にもたらされた。
1543年、種子島に漂着したポルトガル人によって、日本に初めて鉄砲が伝えられた。,◯,第8章,正しい文章である。島主の種子島時堯がその製造法を学ばせた。
鉄砲の製造技術は、和泉の堺や近江の国友、土佐の浦戸などで急速に発達した。,×,第8章,間違った文章である。テキストによれば、代表的な産地は「堺」と「国友」である。
1549年、イエズス会の宣教師ザビエルは、イギリスの商船に乗って鹿児島に来航した。,×,第8章,間違った文章である。ザビエルは「中国人商人」の船で来航した。
九州のキリシタン大名の中には、貿易の利益を得る目的でキリスト教に帰依する者もいた。,◯,第8章,正しい文章である。大友宗麟などがその代表例である。
「南蛮貿易」とは、主にマカオを拠点とするスペイン人との間で行われた貿易を指す。,×,第8章,間違った文章である。主体は「ポルトガル人」であり、のちにスペイン人も加わった。
織田信長は、1560年の桶狭間の戦いで今川義元を破り、天下統一への足がかりをつくった。,◯,第8章,正しい文章である。その後、徳川家康と同盟を結んだ。
信長は1567年に美濃の斎藤氏を滅ぼし、本拠地を岐阜に移して「天下布武」の印章を用いた。,◯,第8章,正しい文章である。岐阜は信長による命名とされる。
1573年、信長は将軍足利義輝を京都から追放し、室町幕府を滅亡させた。,×,第8章,間違った文章である。追放されたのは、義輝の弟の「足利義昭」である。
1575年の長篠の戦いで、信長は鉄砲を用いて甲斐の武田信玄を自害に追い込んだ。,×,第8章,間違った文章である。この時破ったのは信玄の子の「武田勝頼」である。
信長が琵琶湖畔に築いた安土城の城下町では、商人の独占権を認める「座」が奨励された。,×,第8章,間違った文章である。安土は「楽市」とされ、諸負担が免除されて繁栄した。
1582年、天下統一を目前にした信長は、重臣の柴田勝家に背かれ本能寺で自害した。,×,第8章,間違った文章である。裏切ったのは「明智光秀」である。
羽柴秀吉は本能寺の変の後、山崎の戦いで光秀を、賤ヶ岳の戦いで柴田勝家を破った。,◯,第8章,正しい文章である。これにより信長の後継者としての地位を固めた。
秀吉は1585年、摂家以外の出身者としては初めて「関白」の地位についた。,◯,第8章,正しい文章である。その後、豊臣の姓を賜り太政大臣となった。
1587年、秀吉は九州の島津氏を降伏させた後、本拠地を大坂城から伏見城へ移した。,×,第8章,間違った文章である。この時移したのは京都の「聚楽第」である。
1590年、秀吉は小田原の北条氏を滅ぼし、さらに奥羽を服属させて全国統一を完成した。,◯,第8章,正しい文章である。この時、徳川家康を関東へ転封させた。
大航海時代、スペインはアフリカ経由でインド航路を開拓し、ゴアを占領した。,×,第8章,間違った文章である。インド航路を開拓しゴアを攻略したのは「ポルトガル」である。
南蛮貿易における日本の主な輸出品は「生糸」であり、輸入品は「銀」であった。,×,第8章,間違った文章である。輸出が「銀」、輸入が「生糸・絹織物」である。
信長は1571年、自らに敵対した仏教の聖地である高野山金剛峯寺を焼き討ちした。,×,第8章,間違った文章である。焼き討ちしたのは「比叡山延暦寺」である。
秀吉の全国統一の過程で、上杉景勝や徳川家康は最後まで抵抗し続け、戦死した。,×,第8章,間違った文章である。彼らは秀吉に「臣従」し、五大老などの重職についた。
本願寺は、1580年に信長に屈服して大坂（石山）から退去させられた。,◯,第8章,正しい文章である。これにより信長に敵対する大きな宗教勢力が消滅した。
太閤検地では、1段（反）を300歩として測り、石高を定めて農民を検地帳に記載した。,◯,第8章,正しい文章である。1段＝360歩から300歩へ改められた。
「一地一作人」の原則により、1つの土地に対して複数の権利者が重畳する中世的な仕組みが否定された。,◯,第8章,正しい文章である。年貢を負担する百姓1人の土地所持が認められた。
1588年の刀狩令では、集めた武器を鋳潰して、京都の方広寺大仏の釘やかすがいにすると説明された。,◯,第8章,正しい文章である。百姓を耕作に専念させ、一揆を防止する狙いがあった。
太閤検地や刀狩、人掃令を通じて、武士と百姓の身分を明確に分ける「兵農分離」が完成へと向かった。,◯,第8章,正しい文章である。身分の固定化が進んだ。
秀吉はバテレン追放令を出した後、キリスト教と一体化していたポルトガルとの貿易も全面的に禁止した。,×,第8章,間違った文章である。秀吉は貿易には積極的であり、「黒船の儀は商売の事に候」として貿易は継続させた。
文禄・慶長の役において、日本軍は朝鮮水軍の李舜臣や民衆の義兵、さらに明の援軍に苦しめられた。,◯,第8章,正しい文章である。補給路への打撃などが侵略の停滞を招いた。
桃山文化の特色は、仏教的な無常観を強く反映した、簡素で静寂な美を追求した点にある。,×,第8章,間違った文章である。桃山文化の特色は「豪華さや壮大さ」であり、仏教色は薄れ、世俗的な色彩が強まった。
桃山文化を象徴する城郭建築では、天守や書院造の御殿がつくられ、城主の権威を示す場となった。,◯,第8章,正しい文章である。安土城や大坂城などがその代表である。
狩野永徳は、金箔を多用した「金碧障壁画」を確立し、安土城や聚楽第などの壁画を描いた。,◯,第8章,正しい文章である。門人の狩野山楽も活躍した。
茶の湯において、信長や秀吉に仕え、豪華な茶会を主催するとともに「侘茶」を大成させたのは千利休である。,◯,第8章,正しい文章である。堺の豪商出身である。
阿国歌舞伎（かぶき踊り）は、江戸時代初期に京都で出雲のお国によって始められ、評判となった。,◯,第8章,正しい文章である。異様な風体の「かぶき者」の姿を模した。
「南蛮文化」とは、鉄砲伝来から鎖国までの間に流入した、中国の宋や元から伝わった文化を指す。,×,第8章,間違った文章である。南蛮文化はポルトガルやスペインなど「ヨーロッパ」から伝わった文化である。
キリシタン大名によってヨーロッパへ派遣された「天正遣欧使節」の少年たちは、ローマ教皇に謁見した。,◯,第8章,正しい文章である。1582年に出発した。
朝鮮侵略の際、連行された朝鮮人陶工らによって、西日本各地で窯業（陶磁器生産）が発展した。,◯,第8章,正しい文章である。有田焼や薩摩焼などのルーツとなった。
秀吉は1587年の九州平定後、宣教師に対し「20日以内に用意して帰国せよ」と命じるバテレン追放令を出した。,◯,第8章,正しい文章である。筑前博多で発令された。
太閤検地において、検地に反対する者に対して秀吉は「なでぎり（皆殺し）」にするよう命じるほど徹底した。,◯,第8章,正しい文章である。史料「奥羽平定と太閤検地」にその峻烈な姿勢が記されている。
1591年の「人掃令」では、百姓が刀を持つことを許可し、再び自衛のための武装を奨励した。,×,第8章,間違った文章である。人掃令は身分移動を禁じ、家数・人数を調査したもので、武装の奨励ではない。
隆達節は、人形浄瑠璃と三味線を組み合わせた、新しい語り物芸能として大流行した。,×,第8章,間違った文章である。隆達節は小歌（歌謡）であり、人形浄瑠璃とは別の流れである。
「コレジオ」は、イエズス会が安土などに設けた、子供のための初等教育機関（小学校）のことである。,×,第8章,間違った文章である。初等教育機関は「セミナリオ」である。コレジオは「高等教育機関」を指す。
日本の古典や日本語辞書を活版印刷術を用いて出版したものは「五山版」と呼ばれる。,×,第8章,間違った文章である。これらは宣教師らによる「キリシタン版」である（五山版は中世の禅僧によるもの）。
