question,answer,chapter,explanation
大乗仏教では、苦しみに耐え忍ぶ実践としての忍辱（にんにく）を重視するが、他者の忍辱の修行を妨げないようにするため、苦しむ人を助ける慈悲の実践を控えることが推奨された。,×,1 共通テストの過去問,大乗仏教は自利利他（自分だけでなく他者の救済も目指す）を掲げており、菩薩による慈悲の実践（布施など）を強く推奨するため誤り。
ローマ皇帝でありストア派の哲学者でもあったマルクス・アウレリウスらの思想（ストア派）では、喜怒哀楽の情念（パトス）に惑わされない精神状態（アパテイア）に至った人間が賢者とされる。,〇,1 共通テストの過去問,正しい。ストア派は理性を尊び、欲望や情念（パトス）の支配を脱した不道心・アパテイアの境地に達した者を賢者とみなした。
ストア派の思想においては、理性を備えた人間は等しく自然の理法（ロゴス）にあずかることができると考え、世界市民（コスモポリタン）の理念が提示された。,〇,1 共通テストの過去問,正しい。ストア派は万人に共通する理性（ロゴス）を重視し、民族や身分を超えた「世界市民主義（コスモポリタニズム）」を提唱した。
古代日本の信仰において、自然との調和を重んじた人々は、自然の恵みを受けて共同体が繁栄することを理想としたが、自然の中に神が存在することを認めなかった。,×,1 共通テストの過去問,古代の日本人はアニミズム的な自然観を持ち、山・川・木・岩など自然のあらゆるものに神（八百万の神）が宿ると考えたため誤り。
古代日本において純粋な心（清明心）を重んじた人々は、偽りのない心で神に向き合うことを大切にし、祭祀を妨げて共同体の安穏を脅かす行為を罪（天つ罪・国つ罪）であると考えた。,〇,1 共通テストの過去問,正しい。古代人は濁りのない「清き明き心（清明心）」を重視し、共同体の生命・生産や祭祀を妨害する行為を罪・穢れとして祓い・禊の対象とした。
「憲法十七条（十七条憲法）」における「和をもって貴しとなし」という言葉は、人々が出家して仏教の真理を体得することで共同体の調和が実現されるという意味である。,×,1 共通テストの過去問,「和をもって貴しとなし」は官吏や人々の人間関係における協調・議論の円滑さを説いたものであり、全員が出家することを求めた内容ではないため誤り。
「憲法十七条（十七条憲法）」における「篤く三宝を敬え」という言葉は、仏・法・僧の三つを尊重することが大切であるという意味である。,〇,1 共通テストの過去問,正しい。「三宝」とは仏教における三つの宝（仏＝悟りを開いた者、法＝仏の教え、僧＝教えを実践する集団）を指す。
「憲法十七条（十七条憲法）」における「ともにこれ凡夫のみ」という言葉は、誰もが欲望にとらわれた存在であるという意味であり、他人に意見を求めることの無意味さを説いている。,×,1 共通テストの過去問,凡夫（不完全な人間）同士だからこそ独断を避け、衆議（互いに話し合って物事を決定すること）を行う必要性を説いているため誤り。
本居宣長は、理知によって感情を抑制する生き方を推奨し、悲しみや嬉しさなどの感情に振り回されないことこそが人の本来の生き方（真心）であると説いた。,×,1 共通テストの過去問,宣長は漢意（人為的な道徳や理屈）を批判し、悲しい時に悲しみ嬉しい時に喜ぶといった人間の自然で素直な感情の動き（「もののあはれ」を知る心・真心）を肯定したため誤り。
安藤昌益は、あらゆる差別と搾取を排除した平等な社会を理想とし、武士が農民を支配するような封建社会のあり方を「法世」として批判した。,〇,1 共通テストの過去問,正しい。昌益は万人が自ら耕作して暮らす不耕貪食のない理想社会を「自然世」、権力者が搾取する階級社会を「法世」と呼んで批判した。
ピコ・デラ・ミランドラは、人間は他の動物と異なり固定された本質を持たず、自らの自由意志によって自己のあり方を決定できる存在であると主張した。,〇,1 共通テストの過去問,正しい。『人間尊厳論』において、人間は自分の自由意志によって神に近い存在にも獣のような存在にもなり得るという「人間の尊厳」を説いた。
デカルトは、僅かでも疑わしいものは仮に偽とみなす「方法的懐疑」を経て、思考している自己の存在（我思う、ゆえに我あり）を確実な第一原理として見いだした。,〇,1 共通テストの過去問,正しい。デカルトは一切を疑い尽くす方法的懐疑の末に、疑っている主体（精神）の存在だけは疑い得ないとし、哲学の第一原理（コギト・エルゴ・スム）とした。
ジョン・ロックは『人間知性論』において、人間の心には生得的な観念（生まれつき備わった知識）が存在し、それに基づき経験が得られると主張した。,×,1 共通テストの過去問,ロックは生得観念を否定し、人間の心は生来「白紙（タブラ・ラサ）」であり、あらゆる知識や観念は後天的な「経験」によって得られると唱えたため誤り。
ヒュームは、人間の自我（自己）を恒常不変の実体ではなく、刻々と変化する「知覚の束」にすぎないと解釈した。,〇,1 共通テストの過去問,正しい。ヒュームは徹底した経験論・懐疑論を展開し、知覚から独立した普遍的な実体や「自我」の存在を否定して「知覚の束」と呼んだ。
ヘーゲルの弁証法において「止揚（アウフヘーベン）」とは、対立・矛盾する二つのもののうち一方を捨て去り、真理に近い他方のみを完全な形で残すことを意味する。,×,1 共通テストの過去問,止揚（アウフヘーベン）とは、対立・矛盾する二要素の否定・保存・高揚を通じて、双方の要素を高次元で調和・統合させる操作であり、片方を捨て去ることではないため誤り。
ヤスパースの言う「限界状況」とは、死・苦悩・争い・罪責など、人間の力では回避も克服もできない壁であり、人はここで自己の有限性を自覚する。,〇,1 共通テストの過去問,正しい。ヤスパースは回避不能な「限界状況」に直面して挫折することにより、人は自らの有限性を知り、実存（真の自己）の覚醒や超越者への関わりへと向かうと説いた。
プラグマティズムの思想家デューイは、知性を単なる普遍的真理の探求道具としてだけでなく、日常生活における課題や問題を解決するための「道具（道具主義）」・創造的働きとして捉えた。,〇,1 共通テストの過去問,正しい。デューイは知識・知性を環境への適応や問題解決のための有効な「道具」とみなす道具主義（プラグマティズム）を提唱した。
国連人間環境会議（1972年）の合言葉は「かけがえのない地球」であり、のちの「持続可能な開発」概念の提示へと繋がる環境倫理の先駆けとなった。,〇,1 共通テストの過去問,正しい。1972年の国連人間環境会議（ストックホルム）では人間環境宣言が採択され、環境保全に向けた国際的取り組みの基発点となった。
デジタル・デバイドとは、インターネット等の情報通信技術（ICT）を利用できる人と利用できない人（地域）との間に生じる、情報量や経済的・社会的機会の格差のことである。,〇,1 共通テストの過去問,正しい。情報リテラシーやインフラ整備の有無に起因する階層的・地域的な格差を「デジタル・デバイド（情報格差）」と呼ぶ。
子育てや教育・介護などの従来家庭が担っていた機能が、保育所・学校や介護サービスなどの社会組織に移行することを「家族機能の外部化」と呼ぶ。,〇,1 共通テストの過去問,正しい。近代化・核家族化・共働き化に伴い、家庭内の役割が外部の専門機関へ移転する現象を指す。
レヴィンは、青年期において大人の集団にも子どもの集団にも属しきれず、双方の境界で揺れ動く不安定な立場にある人間を「脱中心化」と呼んだ。,×,1 共通テストの過去問,レヴィンが提唱した概念は「境界人（マージナル・マン）」である。「脱中心化」はピアジェの発達心理学における概念（自己中心性からの脱却）であるため誤り。
エリクソンは、青年期（アードレセンス）における最重要の発達課題（心理社会的危機）を「アイデンティティ（自我同一性）の確立」と定義した。,〇,1 共通テストの過去問,正しい。エリクソンはライフサイクル理論において、青年期の発達課題を「アイデンティティの確立 対 アイデンティティの拡散」とした。（「基本的信頼」は乳児期の発達課題）。
メルロ＝ポンティは、人間は抽象的な意識だけでなく、肉体的な「身体（身体的主体）」を通じて世界を知覚し、世界の中に織り込まれていると論じた。,〇,1 共通テストの過去問,正しい。メルロ＝ポンティは現象学の立場から「身体性」に着目し、意識と世界を結ぶ主客未分の媒体として身体を位置づけた。
アルド・レオポルドは「土地倫理」を提唱し、人間を生態系の征服者ではなく単なる一構成員と捉え、生態系共同体全体への配慮と尊重を訴えた。,〇,1 共通テストの過去問,正しい。レオポルドは『大地の詩（砂の国の暦）』で「土地倫理（大地倫理）」を説き、ディープ・エコロジーや環境倫理学に大きな影響を与えた。
ガンディーは不当な支配や暴力に対して、真理の把握（サティヤーグラハ）と不殺生・非暴力（アヒンサー）を貫き、一切抵抗せずに服従すべきであると説いた。,×,1 共通テストの過去問,ガンディーの立場は「非暴力直接行動（非暴力抵抗運動）」であり、不当な支配に対して「屈服・服従」するのではなく、非暴力の手法を用いて積極的に「抵抗」したため誤り。
コールバーグの道徳性発達理論において、社会規範や法律、既存の秩序に従うことを重視して道徳的判断を行う段階は「慣習的道徳性（レベル2）」に分類される。,〇,1 共通テストの過去問,正しい。コールバーグは道徳性を「前慣習的（損得・罰回避）」「慣習的（法・秩序の維持）」「脱慣習的（普遍的倫理原理）」の3レベル6段階に区分した。
コールバーグの道徳性発達理論において、「脱慣習的道徳性（レベル3）」では、個人の尊厳や普遍的な倫理的原則・良心に基づいて道徳的な判断がなされる。,〇,1 共通テストの過去問,正しい。レベル3（脱慣習的）では、既存の法的・慣習的ルールを超えて、法規範そのものの正当性を検証する普遍的正義や個人の尊厳が判断基準となる。
ペテロ（ペトロ）らは、イエスが死後に復活したと信じ、彼を救世主（キリスト）とみなす教団を形成した。,〇,1 共通テストの過去問,正しい。ペテロらはイエスの復活を確信し、エルサレムを中心に初期キリスト教団を形成した。
荀子は、社会に秩序がもたらされるためには、人間に本性的に備わる欲望が、自然と落ち着いていくことを待つ以外にないと考えた。,×,1 共通テストの過去問,荀子は性悪説を唱え、人間の本性（欲望）は悪であるため、礼による後天的な矯正（偽）が必要であると説いた（自然放置ではないため誤り）。
董仲舒は、天人相関説を唱え、自然災害は、善政を敷く君主の統治する社会においてこそ起こると説いた。,×,1 共通テストの過去問,天人相関説では、自然災害は悪政に対する天の警告（災異）とされる。善政を敷く君主の社会で起こるのではないため誤り。
スンナ派では、預言者の血統を受け継いだカリフが、ムスリムの共同体（ウンマ）を治めるべきだとされる。,×,1 共通テストの過去問,預言者の血統（アリーとその子孫）を重視するのはシーア派（イマームを重視）である。スンナ派は血統にこだわらず能力やコミュニティの合意を重視するため誤り。
パウロは、人が義とされる（神に認められる）のは「律法」の行いによるのではなく、「信仰」によるものだと説いた（信仰義認説）。,〇,1 共通テストの過去問,正しい。パウロはユダヤ教の形式的な律法主義を批判し、イエス・キリストへの信仰によってのみ人は義とされる（律法脱却・信仰義認）と主張した。
エピクロスは、あらゆる苦痛や精神的な不安などを取り除いた魂の状態（アタラクシア）こそが、幸福であると考えた。,〇,1 共通テストの過去問,正しい。エピクロスは精神的な快楽を重視し、身体的苦痛と精神的混乱のない平穏な状態（アタラクシア）を追求した。
エピクロスは、快楽主義の立場から、いかなる快楽でも可能な限り追求すべきであると考えた。,×,1 共通テストの過去問,エピクロスは「無駄な欲望」や「激しい動的な快楽」を退け、持続的で静かな快楽（不快や苦痛がない状態）を求めたため誤り（盲目的な快楽追求ではない）。
ストア派の人々は、人間の情念（パトス）と自然の理法（ロゴス）が完全に一致していることを見て取り、情念に従って生きるべきだと考えた。,×,1 共通テストの過去問,ストア派は情念（パトス）を抑え、自然の理法（ロゴス）に従う理性的な生き方（アパテイア）を説いたため誤り（情念に従うのではない）。
ストア派の人々は、いかなる考えについても根拠を疑うことは可能であり、あらゆる判断を保留することにより、魂の平安を得られると考えた。,×,1 共通テストの過去問,判断保留（エポケー）によって精神の平穏（アタラクシア）を得ようとしたのは「懐疑派（ピュロンなど）」の説明であるため誤り。
ユダヤ教では、十戒など、イスラエルの民が自ら定めた律法を守れない場合、神から裁きが下されると考えられた。,×,1 共通テストの過去問,十戒などの律法は民が自ら定めたものではなく、「神（ヤハウェ）から与えられた契機・戒律」であるため誤り。
孟子は、為政者が武力によって人々を支配する王道の政治を退け、人民の幸福に配慮し、徳に基づいた覇道の政治を提唱した。,×,1 共通テストの過去問,孟子が推奨したのは「徳」に基づく「王道政治」であり、「武力」に基づく「覇道政治」を退けた。用語の説明が逆であるため誤り。
ジャイナ教の教えの中には、生き物を殺してはいけないという不殺生（アヒンサー）が含まれる。,〇,1 共通テストの過去問,正しい。ヴァルダマーナ（マハーヴィーラ）が開いたジャイナ教は、徹底した不殺生（アヒンサー）や苦行を厳格に守る。
アリストテレスは、正義の徳について、人々の間の公平と平等に関わる全体的正義と、法律の遵守に関わる部分的正義に区別した。,×,1 共通テストの過去問,アリストテレスは、法律遵守に関わるものを「全体的正義」、公平・平等な配分に関わるものを「部分的正義（配分的正義・調整的正義）」とした。定義が逆であるため誤り。
孔子は周公旦の政治を理想とし、礼による政治を唱えたが、荘子などの道家思想からは仁義や制度が人間性を縛るものとして批判された。,〇,1 共通テストの過去問,正しい。孔子は周公の治世を理想（礼治）としたが、道家の荘子は仁義や制度を人為的な枷（足かせ）と捉えて批判した。
墨家は、儒家と同様に仁と礼の思想を重んじ、身内を優先する愛の重要性を主張した。,×,1 共通テストの過去問,墨家は儒家の「身内愛（仁）」を差別愛として批判し、無差別の平等愛である「兼愛」を唱えたため誤り。
老子は「大道廃れて仁義あり」と述べ、人為的な仁義の強調は真の道（自然）が失われた証拠であるとして儒家を批判した。,〇,1 共通テストの過去問,正しい。老子は無為自然を尊び、仁・義・礼といった人為的な道徳規範を否定した。
儒者の林羅山は、持敬（敬を保つこと）によって己の心を正し、人間社会の身分秩序（上下の節）は天地自然の理（朱子学の理）に基づくものと説明した。,〇,1 共通テストの過去問,正しい。林羅山は朱子学を導入し、上下定分の理として士農商の身分秩序を正当化した。
荻生徂徠は、朱子学の「理」の追求を批判し、古代中国の言語や制度を学ぶ古文辞学を確立して、安天下（社会の平穏）のための「先王の道」を説いた。,〇,1 共通テストの過去問,正しい。徂徠は思弁的な朱子学を「理の理屈」と退け、古代の言葉を通じて礼楽刑政（制度）を読み解く古文辞学を創始した。
石田梅岩は、町人の営利追求を全面否定し、利益を得ることを一切禁じる独自の心学を説いた。,×,1 共通テストの過去問,梅岩（石門心学）は「商人買利の山陰（得益）は天下の道」とし、適正な営利追求を肯定した（完全否定ではないため誤り）。
井原西鶴は、町人たちのリアルな金銭欲や恋愛模様を『日本永代蔵』などの浮世草子で描いた。,〇,1 共通テストの過去問,正しい。井原西鶴は町人社会の現実的な欲望や生き様を浮世草子で描いた。
丸山真男は、日本の伝統的な思想のあり方を、主体性を欠いたまま多様な思想を脈絡なく受け入れる「雑居」構造であると批判した。,〇,1 共通テストの過去問,正しい。丸山は『日本の思想』等で、日本思想史における「開かれた座標軸」の欠如と「雑居性」を批判した。
小林秀雄は、近代批評を確立し、明治以降の西洋思想が日本の現実から浮き立った流行の「意匠」として扱われてきた状況を批判した。,〇,1 共通テストの過去問,正しい。小林秀雄は『様々なる意匠』などで、実生活から離れて思想論理の流行に弄ばれる近代知識人を批判した。
吉本隆明は、『共同幻想論』を著し、国家や宗教などの共同幻想に対して、大衆の実生活に根ざした「対立幻想」や自立の精神を提示した。,〇,1 共通テストの過去問,正しい。吉本隆明は個人の「個人幻想」と国家等の「共同幻想」を区別し、共同幻想への屈服を拒む自己決定・自立を説いた。
南方熊楠は、明治政府の「神社合祀令」に対して、鎮守の森や地域の生態系・民俗文化が破壊されるとして激しい保護・反対運動を展開した。,〇,1 共通テストの過去問,正しい。熊楠は博物学・民俗学の観点から神社合祀に反対し、今でいう環境保護運動の先駆けとなった。
デカルトは、身体と結びついた受動的な情念（パトス）を、理性の力（高邁の精神）によって統御・支配できると考えた。,〇,1 共通テストの過去問,正しい。デカルトは『情念論』において、意志と理性の働きである「高邁（こうまい）」によって情念を克服できるとした。
キルケゴールの唱えた実存の三段階では、第一段階（絶望・虚無に陥る「感性的実存」）、第二段階（自らの限界を知る「倫理的実存」）、第三段階（神の前に単独者として立つ「宗教的実存」）へと進むとされる。,〇,1 共通テストの過去問,正しい。キルケゴールは実存の発展段階を「感性的→倫理的→宗教的」の3段階として整理した。
ロバート・オーウェンやサン＝シモン、フーリエらは、過酷な産業革命期において人道的な労働環境や共鳴的共同体を構想したが、マルクスからは「空想的社会主義」と批評された。,〇,1 共通テストの過去問,正しい。マルクスやエンゲルスは、彼らの構想を歴史的・階級的法則の分析が不足しているとして「空想的社会主義」と呼び、自らの論理を「科学的社会主義」とした。
フッサールの現象学では、世界が客観的に実在しているという当たり前の前提（自然的態度）を判断停止（エポケー）することで、意識に直接現れる「事象そのものへ」還元する手法がとられた。,〇,1 共通テストの過去問,正しい。フッサールは自然的態度をエポケー（判断保留）し、純粋意識に現れる現象を記述する現象学を創始した。
ジャン＝フランソワ・リオタールは、近代を支えていた人類解放などの「大きな物語」の失墜と崩壊を指摘し、多様な値観が乱立するポストモダン（「小さな物語」の時代）を提示した。,〇,1 共通テストの過去問,正しい。リオタールは『ポスト・モダンの条件』で、全体を統制する「大きな物語」の終わりを唱えた（復権を説いたのではない）。
フーコーは、時代ごとに知識や認識を成り立たせている無意識の枠組み（エピステーメー）を分析する「知の考古学」を唱えた。,〇,1 共通テストの過去問,正しい。フーコーは『言葉と物』などで知の考古学（アルケオロジー）を展開し、絶対的真理の進歩史観を解体した。
レヴィ＝ストロースは、未開社会の思考（野生の思考）を文明社会に劣るものではなく、独自の合理的な構造を持つものとして評価し、西洋中心の文明史観・進歩史観を批判した。,〇,1 共通テストの過去問,正しい。文化人類学者レヴィ＝ストロースは『野生の思考』で構造主義を打ち出し、西欧文化の優越性を否定した。
ハンス・ヨナスは、現代科学技術の巨大な影響力を踏まえ、現在を生きる人間は非可逆的な被害を受け得る未来の世代や地球生態系に対して責任を負うべきだという「責任の原理」を提唱した。,〇,1 共通テストの過去問,正しい。ヨナスは従来の対人的倫理を超え、遠い将来世代への配慮を求める倫理（責任の原理）を主張した。
ユングは、心のエネルギー（リビドー）の向かう方向性に基づいて、パーソナリティを「内向型」と「外向型」の2類型に分類した。,〇,1 共通テストの過去問,正しい。ユングは深層心理学の立場から、関心が外部に向かうか内部に向かうかで内向・外向に大別した。
シュプランガーは、人間が何を最高の価値とみなすか（文化価値）に基づいて、パーソナリティを理論型・経済型・審美型・社会型・権力型・宗教型の6型に分類した。,〇,1 共通テストの過去問,正しい。シュプランガーは『生の形式』で文化価値に着目した6タイプの性格分類（タイプ論）を提示した。
リップマンは、人間は複雑な現実世界を直接把握できず、マスメディア等が提供する加工・単純化されたイメージ（「ステレオタイプ」や「疑似環境」）を通して世界を認知していると主張した。,〇,1 共通テストの過去問,正しい。『世論』を著したリップマンは、情報媒体で作られたステレオタイプ（固定観念）や疑似環境が世論を形成すると捉えた。
フロイトの精神分析理論において、心の不快や葛藤を調整し、現実原則に従って本能的欲求（エス/イド）と良心・倫理観（超自我）の間を仲裁する領域は「自我（エゴ）」である。,〇,1 共通テストの過去問,正しい。フロイトは心が「エス（欲望）」「超自我（道徳・良心）」「自我（現実的調整役）」からなると考えた。
ストレスに対処する際、問題そのものを解決しようと行動する手法を「問題焦点型対処」、伴う不安や怒りなどの感情を和らげようとする手法を「情念（情動）焦点型対処」と呼ぶ。,〇,1 共通テストの過去問,正しい。心理学者ラザルスらが提唱したストレス・コーピング（対処行動）の基本区分である。
マルクスの唯物史観（史的唯物論）において、社会の根底にあり歴史を動かす原動力となるのは「下部構造（経済構造・物質的生産力と生産関係）」であり、政治や法律・思想は「上部構造」と呼ばれる。,×,1 共通テストの過去問,問題文の「物質的な生産関係という上部構造」という表現が誤り。生産関係（経済基盤）は「下部構造」であり、政治や思想が「上部構造」である。
クワインによれば、科学的な知識に関する様々な命題や言説は、個々別々に独立して成立し、それぞれ単独で検証の対象となる。,×,1 共通テストの過去問,クワインは「ホーリズム（全体観念論）」を提唱し、科学的知識は個別に検証されるのではなく、互いに結びついた一つの体系全体として経験による検証を受けると主張したため誤り。
クワインによる、科学の理論に問題が生じても全体を少しずつ修正しながら体系を維持していくという知識の捉え方を、知のホーリズムと呼ぶ。,〇,1 共通テストの過去問,正しい。クワインは「ノイラートの船」の比喩を用いて、知識体系全体が相互に依存しながら調整・検証されるという「ホーリズム」を唱えた。
ノージックの思想において、個人の自由は最大限尊重されるべきであり、国家が強制的課税によって富を再分配することは個人の自由に対する侵害であるため、あるべき国家の姿は「最小国家」である。,〇,1 共通テストの過去問,正しい。ノージックはリバタリアニズム（自由至上主義）の立場から、個人の権利や財産権を侵害しない「最小国家」を主張し、国家による福祉的再分配を批判した。
ネル・ノディングズが提唱した「ケアリングの倫理」では、ケアする者は苦しむ他者を前にして「自分もその他者と同じ状態だったのかもしれない」と捉えることで道徳的に行為し、自身の理想を高める。,〇,1 共通テストの過去問,正しい。ノディングズは、他者の現実に寄り添い「自分であったかもしれない」と受け止めて行動すること（応答と肯定）が倫理的理想を高めると説いた。
ノーマライゼーションとは、障害の有無や年齢などに関係なく、誰もが同じ市民として共生できる社会を目指すべきだ、という考え方を意味する。,〇,1 共通テストの過去問,正しい。ノーマライゼーションは、障害者や高齢者が特別視されることなく通常の社会生活を送れるように整える考え方である。
バリアフリーとは、これまでの働き方を見直し、家庭や地域での個人の時間を充実させることで、仕事と家庭生活との調和を目指すことである。,×,1 共通テストの過去問,設問の説明は「ワーク・ライフ・バランス」のものである。バリアフリーは物理的・精神的な障害を取り除くことであるため誤り。
ユニバーサルデザインとは、少子化と高齢化が進展していく社会では、高齢者の介護は社会全体で担われるべきだ、という考え方を意味する。,×,1 共通テストの過去問,ユニバーサルデザインは「障害の有無や年齢・性別等に関わらず、最初からすべての人にとって使いやすいように製品や環境を設計すること」であるため誤り。
ワーク・ライフ・バランスとは、性別に関係なく、男女が共に協力し合いながら、個性や能力を十分に発揮できる社会の実現を目指すことである。,×,1 共通テストの過去問,設問の説明は「男女共同参画」のものである。ワーク・ライフ・バランスは仕事と生活の調和を指すため誤り。
国民が「知る権利」に基づいて、地方自治体や国などの行政機関が保有する情報にアクセスできるよう、情報公開制度や関連法律が整備されている。,〇,1 共通テストの過去問,正しい。情報公開条例や国レベルの「行政機関の保有する情報の公開に関する法律（情報公開法）」によって知る権利が保障されている。
インターネット上の情報はデジタル化されているため複製（コピー）が難しく、知的財産権が侵される危険性は低い。,×,1 共通テストの過去問,デジタル化された情報は劣化なく容易・大量に複製（コピー）ができるため、著作権などの知的財産権侵害のリスクが高まっている。よって誤り。
情報技術の格差（デジタル・デバイド）を是正することを民間企業や行政機関などに義務付けた法律として「個人情報保護法」が制定されている。,×,1 共通テストの過去問,個人情報保護法は「個人情報の適切な取り扱いと個人の権利利益の保護」を目的とする法律であり、デジタル・デバイド（情報格差）の是正を義務付けるものではないため誤り。
難免の保護と生活支援を行う国際連合の機関として、国連難民高等弁務官事務所（UNHCR）が設置されている。,〇,1 共通テストの過去問,正しい。UNHCRは難民の保護や生活・自立支援を主導する国連の専門機関である。
日本は国際支援の一環として、JICA（国際協力機構）による青年海外協力隊を派遣している。,〇,1 共通テストの過去問,正しい。JICA（政府開発援助等の実施機関）を通じて、途上国支援のために青年海外協力隊が派遣されている。
発展途上国の生産者や労働者の経済的自立のために正当な対価を支払う取り組みは「リサイクルの促進」と呼ばれる。,×,1 共通テストの過去問,途上国の生産者や労働者に適正な価格で買い取り・取引を行う仕組みは「フェアトレード（公正取引）」と呼ばれるため誤り。
現代において青年期が長くなっている理由として、社会の複雑化に伴い高度な知識や技術が求められ、自立するための準備期間がより長く必要になったことが挙げられる。,〇,1 共通テストの過去問,正しい。現代社会では社会への参加に必要な教育期間が長期化したため、大人になる準備期間（モラトリアム）としての青年期が長くなっている。
アリストテレスによると、人間は無謀であることも臆病であることも避け、その中庸である勇気の徳を目指すべきである。,〇,1 共通テストの過去問,正しい。アリストテレスは『ニコマコス倫理学』において、過不足のない中間である「中庸（メソテース）」の徳（例：無謀と臆病の中間としての「勇気」）を重視した。
イスラーム教では、聖職者には一般信徒と異なる特別な規律が与えられている。,×,1 共通テストの過去問,イスラーム教には「万人平等の思想」があり、キリスト教のような聖職者制度や聖職者固有の規律は存在しない（ウラマーは法学者・知識人であって聖職者ではない）ため誤り。
荀子によると、人間は本来利己的であるため、礼を学ぶだけでは不十分であり、法律による強制なしに社会は成り立たない。,×,1 共通テストの過去問,荀子は「礼」による人間性の後天的矯正（礼治主義）を説いた。法律や刑罰による強制を重視したのは荀子の弟子である韓非子などの「法家」であるため誤り。
プラトンは、感覚的次元に捉われた魂を洞窟の壁に映った影を真実と思い込む囚人の姿になぞらえ（洞窟の比喩）、感覚的世界からイデアへと魂を向け変える必要性を説いた。,〇,1 共通テストの過去問,正しい。プラトンは『国家』において「洞窟の比喩」を用い、現世の感覚的な世界を超えてイデアを把握すること（理性による視線の転換）の重要性を説いた。
大乗仏教は、上座部仏教が自らを「小乗仏教」と名のったのに対して、自らを大きな乗り物に譬えてその立場の違いを鮮明にした。,×,1 共通テストの過去問,「小乗（小さな乗り物）」という言葉は、大乗（大きな乗り物）の立場側が、自利を優先する従来の一部の部派仏教（上座部など）を低く評価・批判して呼んだ蔑称である（上座部自らが名乗ったのではないため誤り）。
大乗仏教の代表的な経典の一つである『般若経』では、あらゆる事象には固定不変の本体がない（空）と説かれている。,〇,1 共通テストの過去問,正しい。『般若経』や龍樹の「中観派」思想では、すべての存在には固有的・不変的な実体（自性）がないとする「空（クー）」の教えが説かれる。
大乗仏教はスリランカから東南アジアへ伝えられたため「南伝仏教」と呼ばれる。,×,1 共通テストの過去問,スリランカや東南アジア（タイ・ミャンマー等）に伝わったのは上座部仏教（南伝仏教）である。大乗仏教は中央アジアを経て中国・朝鮮・日本へ伝わったため「北伝仏教」と呼ばれる。
墨子は、道を重んずる立場から無為自然の理想社会を目指し、小国寡民の共同体実現を説いた。,×,1 共通テストの過去問,無為自然や「小国寡民」を説いたのは道家の「老子」である。墨子は兼愛・非攻・節用などを説いたため誤り。
孟子は、君主は仁義に基づいた政治（王道政治）を行うべきであり、民衆に支持されない暴君は天命を失った者として放逐・革命される（易姓革命・放伐）と説いた。,〇,1 共通テストの過去問,正しい。孟子は徳に基づく王道政治を唱え、天意に背き民を苦しめる君主を交代させる易姓革命思想（放伐）を肯定した。
朱熹（朱子）は、人の持つ本性とは天理にほかならないと考え、心の内にのみ存在する天理を探求していく必要性を説いた。,×,1 共通テストの過去問,朱熹は「性即理」を唱えたが、天理は人間の心の内だけでなく「万物（外の事象）」にも存在するとし、事物に即して理を極める「格物致知」を説いた（心の内のみを探求すると説いたのは陸象山や王陽明）。
朱熹（朱子）は、自己の修養（修身）により天理に従うことは、家庭・国家・天下の平定につながる（修身・斉家・治国・平天下）と考えた。,〇,1 共通テストの過去問,正しい。朱子学では『大学』の教えに基づき、個人の道徳的修養が社会や政治の秩序形成へと段階的に結びつくと考えた。
ブッダは、菩提樹の下で苦行の実践を重ねることで悟りを開いた。,×,1 共通テストの過去問,ブッダ（ゴータマ・シッダールタ）は過度な苦行を捨て、中道を歩む中で菩提樹の下で瞑想を行い悟りを開いた（「苦行の実践を重ねて悟った」わけではないため誤り）。
パウロは、神の命令に背いたアダムの罪が、生まれながらの「原罪」として全ての人間に引き継がれていると考えた。,〇,1 共通テストの過去問,正しい。パウロは人間は誰しもアダムの原罪を負った罪深い存在であり、イエス・キリストの贖罪と信仰によってのみ救われると説いた。
イスラーム教では、五行の一つである断食（サウム）について、旅人は一時的に延期することが許されている。,〇,1 共通テストの過去問,正しい。クルアーンの規定により、旅行者や病人はラマダーン（断食月）の断食を免除・延期し、後日別の日に補うことが認められている。
源信は、市井に入り道路や井戸の整備、無縁の死骸の火葬などを行ったことから「市聖」と呼ばれた。,×,1 共通テストの過去問,「市聖（いちのおおじ）」と呼ばれ市井で社会事業や念仏勧進を行ったのは「空也」である（源信は『往生要集』を著した比叡山の僧）。
空也は、市井に入り、道路や井戸の整備、無縁の死骸の火葬などを行ったことから「市聖」と呼ばれた。,〇,1 共通テストの過去問,正しい。平安中期の庶民的念仏者である空也は、庶民の中に深く入り込んで社会事業を行い「市聖」と称された。
吉田兼好は無常な人生をいかに生きるべきかに思いを巡らせ『徒然草』を著し、「世はさだめなきこそ、いみじけれ」と表した。,〇,1 共通テストの過去問,正しい。兼好法師は『徒然草』において、世の中が不変でない（無常である）からこそ味わい深く美しいという独特の美意識を示した。
雪舟は色彩を否定した絵画技法である「水墨画」を大成し、『風姿花伝』を著した。,×,1 共通テストの過去問,『風姿花伝』を著したのは能の大成者である「世阿弥」である。雪舟は水墨画の大成者（『四季山水図』など）であるため誤り。
九鬼周造は、江戸時代から受け継がれてきた「いき」という美意識を哲学的に分析し、『「いき」の構造』を著した。,〇,1 共通テストの過去問,正しい。九鬼周造は西洋哲学の現象学を用いて、江戸の町人文化に育まれた「いき」の構造（媚態・意気地・諦め）を分析した。
