question,answer,chapter,explanation
海の最も浅い場所にある表層混合層（ひょうそうこんごうそう）は、風や波によって海水がいつもシャッフルされているため、その水温や層の厚さは一年を通じて絶対に変化しない。,×,第6章 太陽放射と大気・海水の運動,間違った文章である。表層混合層は太陽の光を直接浴び、強い風や波の影響をまともに受けるため、夏と冬などの季節や場所によって、水温も層の厚さも大きく変化する。
日本の近くを南下する親潮（千島海流）は、冷たいだけでなく、蒸発が激しい極域から流れてくるため、あたたかい黒潮よりも塩分が非常に高いことが特徴である。,×,第6章 太陽放射と大気・海水の運動,間違った文章である。親潮は、黒潮に比べて低温・低塩分の冷たい海流である。親潮が生まれる北の海（ベーリング海など）は、雨が多かったり氷が溶けたりして水が薄まるため、むしろ塩分は低い。
北半球の海で見られる、時計回りの大きな海流のつながり（黒潮や北太平洋海流などの水平方向の循環）は、熱塩循環（ねつえんじゅんかん）と呼ばれる。,×,第6章 太陽放射と大気・海水の運動,間違った文章である。風（貿易風や偏西風）に引きずられて海面付近を水平にぐるぐる巡るこのような循環は、熱塩循環ではなく環流（かんりゅう）※風成循環と呼ぶ。熱塩循環は、冷たさと塩分濃度（密度差）によって起きる深海の巨大な縦方向の循環のことである。
冬の極地方で海の水が凍って氷（海氷）が作られるとき、海水の中の塩分も氷の中にそのまま均一に取り込まれるため、凍り残ったまわりの海水の塩分は急激に低下する。,×,第6章 太陽放射と大気・海水の運動,間違った文章である。海水が凍るとき、水分子だけがきれいに集まって凍り、塩分は氷の外へ閉め出される（追い出される）。その結果、凍り残ったまわりの海水の塩分は急激に高くなる（濃くなる）。これにより超重たくなった水が深海へと沈み込んでいく。
数年に一度、太平洋の赤道付近の東側（ペルー沖など）で海水温が平年より高くなるエルニーニョ現象が発生しているときは、東から西へと吹く貿易風（東風）が平年よりも著しく強くなっている。,×,第6章 太陽放射と大気・海水の運動,間違った文章である。エルニーニョ現象が起きているときは、太平洋の貿易風が弱まっている。風が弱まることで、それまで西側に押し付けられていたあたたかい海水がペルー沖（東側）へと流れ戻り、海水温が上昇する。逆に貿易風が強まって東側の水温がさらに下がるのはラニーニャ現象である。
水（海水）は、陸地を構成する岩石や砂と比べて非常にあたたまりやすく、冷めやすいという熱的な性質をもつため、海に近い沿岸地域ほど朝晩や季節の気温の寒暖差が非常に激しくなる。,×,第6章 太陽放射と大気・海水の運動,間違った文章である。水は岩石や砂に比べて比熱（温まりにくさ・冷めにくさ）が非常に大きく、あたたまりにくく、冷めにくい。このおかげで、海の近く（沿岸）は年間を通じて気温の変化が穏やかになり、海から遠い内陸部ほど寒暖差が激しくなる。
海洋の水温躍層（すいおんやくそう）は、深さとともに水温が急激に低下する層であり、この層を境にして、上のあたたかく軽い水（表層混合層）と、下の冷たく重い水（深層）が上下に混ざり合うのを防ぐ役割を果たしている。,◯,第6章 太陽放射と大気・海水の運動,正しい文章である。水温躍層は、上部のあたたかい水と下部の冷たい水の境界にあり、温度（密度）の差が非常に大きいため、きわめて安定している。そのため、表層と深海の海水がごちゃ混ぜになるのを防ぐ強力なバリアのような働きをしている。
赤道付近から極地方へと北上する暖流（黒潮やメキシコ湾流など）は、大量の熱を高緯度地域へ運んで放出しているため、ヨーロッパの西海岸などは、同じ緯度にある東アジアなどに比べてかなり温暖な気候になる。,◯,第6章 太陽放射と大気・海水の運動,正しい文章である。海流が運んでくれる莫大な熱のおかげで、イギリスやノルウェーなどの高緯度（樺太やシベリアと同じ緯度）にあるヨーロッパ北西部でも、冬に凍え上がることなく比較的マイルドな気候のなかで暮らすことができる。
日本近海を流れる黒潮（くろしお）は、海水の中に含まれるプランクトン（栄養分）が非常に少ないため、太陽の光が深くまで吸い込まれ、宇宙や船から見ると透明度の高い美しい藍色（黒っぽい色）に見える。,◯,第6章 太陽放射と大気・海水の運動,正しい文章である。黒潮は南から来る貧栄養な海水なので、プランクトンが少なく水がとても澄んでいる。そのため光が散乱されずに底へ抜けてしまい、海の深みの暗闇が透けて見えることで黒（藍色）っぽく見える。逆にプランクトンが多い親潮は緑がかった濁った色をしている。
世界の海面の塩分濃度において、赤道付近は太陽の光が一番強いため、蒸発量が雨の量をはるかに上回り、地球上で最も海水の塩分が高いエリアとなっている。,×,第6章 太陽放射と大気・海水の運動,間違った文章である。赤道付近は、太陽光は強いものの激しい上昇気流によって毎日たくさんの雨（スコール）が降るため、塩分はむしろ薄められて低くなる。世界で最も海水の塩分が濃いのは、上昇気流がなくて雨がほとんど降らない、カラカラに乾いた亜熱帯高圧帯（緯度20〜30度付近）の海である。
エルニーニョ現象が発生すると、ペルー沖で海の底から湧き上がる冷たい水の勢いが強くなるため、東太平洋の海水温は平年より著しく低くなり、その影響で日本の夏は記録的な猛暑に見舞われやすくなる。,×,第6章 太陽放射と大気・海水の運動,間違った文章である。エルニーニョ現象が起きると貿易風が弱まり、底からの冷たい湧き水も弱まるため、東太平洋の海水温は平年より高くなる。この影響で太平洋高気圧の張り出しが弱くなり、日本の夏は冷夏（雨が多く涼しい夏）になりやすくなる。
海洋の底を流れる深層循環（熱塩循環）のスピードは、風に引きずられて走る黒潮などの表層の海流と同じくらい速く（秒速約1〜2m）、沈み込んだ海水はわずか数週間という短い期間で地球を一周する。,×,第6章 太陽放射と大気・海水の運動,間違った文章である。海の底を這うように進む深層循環のスピードはかたつむりのように極めて遅く、地球全体を一周するのにおよそ1000〜2000年という気が遠くなるほどの壮大な年月がかかる。秒速約1〜2mのハイスピードで流れるのは、表層を流れる黒潮などである。
日本の上空を西から東へと流れる偏西風は1年中吹き続けているが、その流れる位置は季節によって南北に移動し、一般に冬は日本の南まで下がり、夏は日本の北まで上がる。,◯,第7章 日本の天気,正しい文章である。偏西風は、南北の温度差の変化にあわせて季節ごとに位置を変える。この偏西風の南北の大きな動きが、日本付近を通過する高気圧や低気圧の進路（ルート）を決定づけ、四季の天気に影響を与えている。
冬にシベリア高気圧が地球上の他の高気圧に比べて桁違いに巨大化するのは、大陸の冷え込み（放射冷却）に加えて、南下しようとする冷たい空気がヒマラヤ山脈やチベット高原に邪魔されてそこに溜まってしまうからである。,◯,第7章 日本の天気,正しい文章である。冷え切って重くなったシベリアの冷たい空気は、南にある世界最高峰のチベット高原やヒマラヤ山脈の巨大な壁を越えることができない。このため、冷気がシベリア一帯にどんどん山積みにされて居座り、非常に強力な高気圧へと成長する。
日本付近の季節風（モンスーン）は、陸と海のあたたまりやすさ・冷めにやすさ（比熱）の差によって発生し、冬は北西からの冷たく乾燥した風が、夏は南（南東）からのあたたかく湿った風が強く吹く。,◯,第7章 日本の天気,正しい文章である。冬は冷えきったユーラシア大陸から比較的あたたかい海に向かって冷たい風（北西風）が吹き、夏はあたたまった大陸に向かって湿った海から風（南風）が吹く。これにより、日本の気候にハッキリとした四季がもたらされる。
冬から春先にかけて、日本の南の海上を通過する温帯低気圧は南岸（なんがん）低気圧と呼ばれ、日本海側に大雪を降らせる一方、東京などの太平洋側には常に穏やかな晴天をもたらす。,×,第7章 日本の天気,間違った文章である。南岸低気圧は日本の太平洋側（南岸）を通るため、普段は雪が降らずに晴れることが多い太平洋側（東京など）に冷たい雨や、時には大雪をもたらす。日本海側に大雪を降らせるのは、おなじみの西高東低の冬型の気圧配置である。
陸（岩石など）は海（水）に比べてあたたまりにくく冷めやすいため、夏の時期は海のほうが陸よりも温度が高くなり、海の上に巨大な熱的低気圧が発達する。,×,第7章 日本の天気,間違った文章である。陸は海に比べてあたたまりやすく、冷めやすい（比熱が小さい）。そのため、夏は強い太陽光によって陸（大陸）のほうが海よりもはるかに高温になり、陸の上に低気圧が、海（北太平洋など）の上には高気圧が発達する。
日本の天気に大きな影響を与える温帯低気圧は、主に日本の東側の太平洋上で発生し、上空の偏西風に乗って西（中国やユーラシア大陸方向）へと進んでいく。,×,第7章 日本の天気,間違った文章である。日本付近の温帯低気圧は、主に日本の西側（東シナ海や中国など）で発生し、日本の上空を吹く偏西風（西から東への風）に乗って、東（太平洋方向）へと進んでいく。
シベリア高気圧から吹き出す冬の季節風は、シベリアを出発した時点ですでに大量の水蒸気を含んで非常に湿っており、日本海を渡る前から大雪を降らせる準備ができている。,×,第7章 日本の天気,間違った文章である。シベリアから吹き出した直後の風は、極寒の大陸育ちであるためきわめて冷たくてカラカラに乾燥している。これが比較的あたたかい日本海を渡る際に、海面から大量の湯気（水蒸気）と熱を補給されることで、初めて雪雲へと発達する。
盛夏（7〜8月）になると、北太平洋高気圧（小笠原高気圧）が勢力を強めて南下し、日本の南の海上をどっしりと覆うため、日本列島周辺の気象活動は完全に停止する。,×,第7章 日本の天気,間違った文章である。夏になると、北太平洋高気圧は南下するのではなく、日本をすっぽり覆うように北上してくる。この強い高気圧に覆われるため、日本は晴れて蒸し暑い夏（盛夏）になる。
春先（3月頃）になると、温帯低気圧の発生場所が南下するため、日本海を通過する低気圧に向かって北からの冷たい風が強く吹き込み、日本全体の気温は一気に冷え込む。,×,第7章 日本の天気,間違った文章である。春先になると、温帯低気圧は北上して日本海側を通ることが多くなる。この低気圧に向かって南からのあたたかい空気が強く吹き込むため、日本付近の気温は一気に上昇して春の訪れを感じるようになる。
上空を流れる偏西風は、赤道付近の上昇気流がそのまま極まで一直線に流れる単純な運動であるため、季節に関わらず常に日本の真上（北緯35度付近）にぴったり完全に固定されて吹いている。,×,第7章 日本の天気,間違った文章である。偏西風は固定されておらず、季節によって夏は北へ、冬は南へと大きく南北に移動する。また、北の冷たい空気と南のあたたかい空気のせめぎ合いによって、南北に蛇行（蛇のようにうねうねと移動）しながら吹いている。
冬に日本海側で発生する筋状（すじじょう）の雲は、シベリアからの冷たく乾燥した季節風が、あたたかい対馬海流（暖流）の上を渡る際に、海から熱と水蒸気をたくさんもらうことで形成される。,◯,第7章 日本の天気,正しい文章である。氷のように冷たい空気が、あたたかい日本海の上を渡ると、下からどんどん温められて激しい上昇気流（対流）が発生する。これによって、日本海の上空に筋状の雪雲が次々と一列に並んで発達する。
春や秋の日本付近では、偏西風に乗って移動性高気圧と温帯低気圧が交互に西から東へと通過するため、約3〜5日の短い周期で天気がコロコロと変わる。,◯,第7章 日本の天気,正しい文章である。春や秋は、西から晴れのエリア（高気圧）と雨のエリア（低気圧）が交互にやってくるため、晴れたと思ったら雨が降り、また晴れるという周期的な天気の変化と、気温のアップダウンが繰り返される。
フェーン現象において、山を越えて吹き降りる空気が風下側で高温・乾燥になるのは、山を登るときの温度低下（湿潤断熱減率：約0.5℃/100m）よりも、山を下るときの温度上昇（乾燥断熱減率：約1.0℃/100m）のほうが大きいためである。,◯,第7章 日本の天気,正しい文章である。風上側で雲ができて雨を降らせている間は、水滴に変わる熱（潜熱）のおかげで冷えにくい（0.5℃ずつ下がる）。しかし、雨を降らせて軽くなった空気が山を越えて下りるときは、雲がないため一気に温まる（1.0℃ずつ上がる）。このため風下側は元の気温よりずっと暑くなる。
日本の冬の定番である西高東低（せいこうとうてい）の気圧配置では、西側に低気圧、東側に高気圧が位置し、等圧線が東西にのびて、強い南寄りの季節風が吹き荒れる。,×,第7章 日本の天気,間違った文章である。西高東低とは、日本の西側に強大なシベリア高気圧、東側に発達したアリューシャン低気圧が位置する配置である。等圧線は南北（縦縞）にギュッと密集し、シベリアから冷たい北西の季節風が強く吹き付ける。
冬の冷たく乾燥した季節風が日本の高い山脈を越える際、山に遮られることで日本海側に乾燥したからっ風が吹き、山を越えた後の太平洋側に大雪や大雨を降らせる。,×,第7章 日本の天気,間違った文章である。説明が逆である。日本海から湿気をもらった風は、日本海側（雪国）に大雪を降らせ、脊梁（せきりょう）山脈を越えて水分をすっかり失った後に、太平洋側（東京など）へカラカラに乾燥した晴天（からっ風）をもたらす。
立春（2月4日頃）を過ぎてから、日本海を進む発達した温帯低気圧に向かって、その年一番最初に吹き込む、あたたかい南寄りの強い風のことを春のあらしと呼ぶ。,×,第7章 日本の天気,間違った文章である。この冬から春への変わり目に最初に吹く、あたたかくて強い南風のことは春一番（はるいちばん）と呼ぶ（春のあらしは、その強風や積乱雲によって荒れる天気現象そのものを指す言葉である）。
春先に移動性高気圧に覆われて夜間よく晴れたときには、地表の熱が逃げずに地面に留まるため、気温は下がりにくく霜（しも）が降りる心配はまったく必要ない。,×,第7章 日本の天気,間違った文章である。よく晴れて風が弱い夜は、空に雲の毛布がないため、地面の熱がどんどん宇宙へと逃げていく放射冷却（ほうしゃれいきゃく）が激しく起こる。そのため、春先（4〜5月）であっても地面付近が急激に冷え込み、遅霜（おそじも）が降りて農作物に大被害が出ることがある。
フェーン現象によって山を吹き降りてきた後の空気は、風上側でたっぷり水分を蓄えて雨を降らせてきたため、風下側に到着した時点では非常に湿度が高くジメジメとしている。,×,第7章 日本の天気,間違った文章である。空気中の水分は、風上側の山にぶつかったときに雨としてすべて落としきってしまっている。そのため、山を越えて吹き降りてきた空気はきわめてカラカラに乾燥している。フェーン現象のときは、この乾燥と強風によって火災が広がりやすくなるため非常に危険である。
水滴や雲を含まない乾燥した空気が、高い山脈を上昇していくときには、上空に行くにつれて100mにつき約0.5℃の割合で温度が低下していく。,×,第7章 日本の天気,間違った文章である。雲がない乾燥した空気が上昇するときは、100mにつき約1.0℃（乾燥断熱減率）の割合で温度が下がる。100mにつき約0.5℃（湿潤断率減率）で下がるのは、空気が冷えて結露し、雲（水滴）ができているときである。
冬に日本の上空にとても強い寒気が流れ込んでくると、日本海側の大気は極めて安定し、強い下降気流が発生して雲が消えるため、穏やかで乾燥した晴天になる。,×,第7章 日本の天気,間違った文章である。上空に強い寒気が入ると、あたたかい日本海面との温度差が急激に広がり、大気の状態は極めて不安定（冷たい空気は重く、温かい空気は軽いためひっくり返ろうとする）になる。これにより強力な上昇気流が起きて雪雲（積乱雲）がモクモクと発達し、大雪や雷をもたらす。
梅雨前線（ばいうぜんせん）は、北側のオホーツク海高気圧から吹き出す冷たくて湿った空気と、南側の北太平洋高気圧から吹き出すあたたかく湿った空気がぶつかり合う場所にできる停滞前線である。,◯,第7章 日本の天気,正しい文章である。性質が全く異なる2つの湿った空気のかたまり（冷涼湿潤なオホーツク海気団と、温暖湿潤な小笠原気団）が、日本の上空で押し合いへし合いして動かなくなるため、長い期間にわたって雨や曇りのすっきりしない天気が続く。
台風の中心付近には台風の目と呼ばれる雲のないエリアができることがあるが、これは気圧が最も低い中心部において、ごく弱い下降気流が起きるためである。,◯,第7章 日本の天気,正しい文章である。台風の目に向かって周囲から猛烈な風が吹き込むが、その勢いによる遠心力などの影響で、中心のピンポイントな場所だけは空気が上から下へとゆっくり降りてくる弱い下降気流が発生する。そのため、ここだけ雲が消えて晴れ間が見える。
秋の初めにできる秋雨（あきさめ）前線に対して、南の海上から台風が近づくと、台風がまだ日本から遠く離れていても日本列島で大雨になることがある。,◯,第7章 日本の天気,正しい文章である。台風が直接日本に上陸しなくても、台風が南の海から運んでくる超一級品の湿った空気が秋雨前線にどんどん流れ込む。これにより前線が刺激され、前線のある日本付近で非常に激しい大雨（前線豪雨）が降る。
東日本（東北や関東）の太平洋側に日照不足や冷害をもたらすやませは、夏の初めに太平洋高気圧から吹き出すあたたかく乾燥した強い南風のことである。,×,第7章 日本の天気,間違った文章である。やませは、梅雨明けが遅れたときなどにオホーツク海高気圧から吹き出す冷たくてジメジメと湿った北東の風である。これが太平洋側に低い雲や霧を伴って流れ込むため、気温が上がらず日照不足（冷害）の原因となる。
日本の夏は、南に低気圧、北に高気圧が位置する南低北高の気圧配置になりやすく、等圧線の間隔が非常に狭いため、冬よりもはるかに強い南風が常に吹き荒れる。,×,第7章 日本の天気,間違った文章である。日本の夏の気圧配置は、南に太平洋高気圧、北に低気圧が位置する南高北低（なんこうほくてい）である。また、この夏の高気圧エリアは等圧線の間隔が非常に広いため、冬のように強い風が吹き続けることはなく、穏やかな日の方が多い。
台風は熱帯の海の上で発生する熱帯低気圧が発達したものだが、その主なエネルギー源は、強い日差しで温められた海水から直接伝わってくるお湯のような熱（顕熱）だけである。,×,第7章 日本の天気,間違った文章である。台風の最大のエネルギー源は、あたたかい海面から蒸発した水蒸気が、上空で冷やされて雲（水滴）に変わるときに吐き出す熱潜熱（凝結熱）である。この隠された熱（湯気のパワー）が上昇気流をさらに加速させて巨大な渦を作る。
台風の内部における風の流れは、地上付近では気圧の低い中心に向かって時計回りに吹き込み、上空からは反時計回りに吹き出している。,×,第7章 日本の天気,間違った文章である。向きが逆である。北半球の台風（低気圧）は、地上（下層）では反時計回りに渦を巻きながら中心へと吹き込む。そして中心付近で勢いよく上昇したあと、上空（上層）からは時計回りに円を描くように外側へと優しく吹き出している。
台風は発生してから消滅するまで、太平洋高気圧の真ん中（中心部）を真っ二つに突き切るようにして直進し、日本付近に達すると偏西風を押し返して真西（中国方向）へと進む。,×,第7章 日本の天気,間違った文章である。台風は頑丈な壁である高気圧の中に突っ込むことはできず、太平洋高気圧のフチ（西側の端）をなぞるようにしてカーブを描きながら北上する。さらに日本付近まで来ると、上空を流れる偏西風（西風）にバトンタッチされて進路を北東へ大きく変える。
秋が深まる10月中旬以降は、秋雨前線が日本の北側（日本海側）へと大きく押し上げられるため、日本列島は夏のような蒸し暑い晴天が毎日続くようになる。,×,第7章 日本の天気,間違った文章である。10月中旬になると、秋雨前線は日本の南の海上へと下がり（南下し）、日本列島から遠ざかって消えていく。その代わり、西から爽やかな移動性高気圧がやってくるようになり、空気の澄んだ秋晴れの日が多くなる。
晩秋（10月半ば〜11月末）に、一時的に冬型の気圧配置（西高東低）になったとき、その年初めて吹く強い南寄りのあたたかい風のことを木枯らし1号と呼ぶ。,×,第7章 日本の天気,間違った文章である。木枯らし1号は、冬型の気圧配置によって吹き付ける、冷たくて強い北寄りの風（寒風）のことである（風速8m/s以上などの基準がある）。南寄りのあたたかい風は、春先に吹く春一番である。
低緯度で生まれた台風は、日本の南の海にあるうちは動きがとても遅いが、北上して中緯度の上空を流れる偏西風に乗ると、進路を北東に変えるとともにスピードが急激に速くなる。,◯,第7章 日本の天気,正しい文章である。南の海では台風を流す周りの風が弱いため、台風は自転車並みの遅さでウロウロする。しかし、日本付近まで北上して上空の強い偏西風（ジェット気流）に乗ると、新幹線並みのハイスピードで一気に北東へと駆け抜けていく。
台風の横幅の広さ（直径約500km）と縦の厚み（雲の高さ約10km）の比率は、直径50cmの円盤（ピザなど）に置き換えてみると、その厚みが約1cmに相当するほど、ものすごく平べったい構造をしている。,◯,第7章 日本の天気,正しい文章である。計算すると、縦と横の比率は$10\text{km} \div 500\text{km} = 1/50$（50分の1）になる。これを直径$50\text{cm}$の模型に縮小すると、厚さはわずか$1\text{cm}$となる。台風は、実は地球の表面にへばりついた極薄の空気の渦なのである。
夏に太平洋高気圧の元気がなく、冷たいオホーツク海高気圧がいつまでも日本の北東に居座り続けると、冷たく湿った北東の風（やませ）が吹き続けて、東北地方の太平洋側に冷害をもたらす。,◯,第7章 日本の天気,正しい文章である。太平洋高気圧の張り出しが弱いと、オホーツク海高気圧からやませと呼ばれる冷気と濃い霧を含んだ風が東北の太平洋側にずっと吹き込む。これにより、夏なのに気温が上がらず太陽も出ないため、稲が育たなくなる深刻な冷害が引き起こされる。
オホーツク海高気圧は、冷たい海氷や冷涼な海水で覆われた北の海の上でできるため、シベリア高気圧と同じように極めて低温でカラカラに乾燥しているのが特徴である。,×,第7章 日本の天気,間違った文章である。オホーツク海高気圧は、冷たい海（水面）の上で居座ってできるため、温度は低いものの非常にジメジメと湿っている（多湿）という特徴がある。冷たくてカラカラに乾いている大陸生まれのシベリア高気圧とは、湿度の高さがまったく異なる。
夏の暑い日の午後に発生しやすい夕立（局地的な雷雨）は、強い日差しで地面付近の空気が急激に冷やされて下降気流が発生し、薄い雲が空全体を覆うことで発生する。,×,第7章 日本の天気,間違った文章である。夕立は、強い日差しで地面付近の空気がカンカンに温められることで、強力な上昇気流が発生し、背の高い巨大な積乱雲（入道雲）が急発達することによって局地的な大雨や雷をもたらす現象である。
秋の終わりに現れる秋雨前線は、台風が近づくと台風の風によって日本付近からきれいに吹き飛ばされて消滅するため、台風が去ったあとは全国的に穏やかな秋晴れが長く続く。,×,第7章 日本の天気,間違った文章である。台風が近づいても秋雨前線は消えない。むしろ、台風が南から運んでくる極上のあたたかく湿った空気が前線に流れ込んで大暴れするため、台風がまだ遠くにあっても、前線による大雨（前線豪雨）を引き起こして大災害をもたらすことがある。
金星は水星よりも太陽から遠い場所にあるが、大気の主成分である二酸化炭素によるものすごく強い温室効果のため、表面温度は約460℃に達し、太陽に一番近い水星よりも熱くなっている。,◯,第8章 太陽系と太陽,正しい文章である。金星は、地球の約90倍という超ぶ厚い二酸化炭素の空気で包まれている。この空気が太陽の熱をがっちり閉じ込めて逃がさない（温室効果）ため、昼も夜も関係なく、太陽系で最も熱い灼熱の惑星となっている。
天王星は、自転の軸（自転軸）が公転するレールに対して約98°も傾いており、ほぼ横倒しになってゴロゴロと転がるように回りながら太陽のまわりを回っている。,◯,第8章 太陽系と太陽,正しい文章である。天王星の自転軸はほぼ真横に倒れており、南極や北極を太陽に向けたまま公転している。昔、まだ生まれたばかりの天王星に、地球サイズのとてつもなく大きな天体が衝突したことで、軸が倒れてしまったと考えられている。
彗星（ホウキ星）が太陽に近づいたときにできるイオンの尾と塵（チリ）の尾は、どちらも太陽から吹く風や光の圧力を受けるため、常に太陽とは反対の方向に伸びる。,◯,第8章 太陽系と太陽,正しい文章である。彗星の尾は、彗星が進む方向の後ろにたなびくのではなく、太陽から吹き付ける強い風（太陽風）や光に押し流される。そのため、彗星がどの向きに進んでいようとも、尾は必ず太陽の反対側に向かって細長く伸びる。
太陽と地球の間の平均距離を基準にした1天文単位（au）は、メートルに換算すると約1億5000万mに相当する。,×,第8章 太陽系と太陽,間違った文章である。単位のひっかけである。1天文単位（au）は、約1億5000万km（キロメートル）である（メートルに直すと約1500億mになる）。もし約1億5000万m（15万km）だとすると、太陽は月よりも近い場所にあることになってしまう。
地球型惑星（水星・金星・地球・火星）は、主に水素やヘリウムなどのガスからできているため、木星型惑星に比べて平均密度が非常に小さいことが特徴である。,×,第8章 太陽系と太陽,間違った文章である。地球型惑星は、主にカチカチの岩石や金属（鉄）でできているため、中身がギュッと詰まっていて密度が非常に大きい。ガスが主成分で、サイズはデカいけれど密度がスカスカなのは木星型惑星である。
水星は太陽に最も近い惑星であり、そのぶ厚い大気が効率よく熱をぐるぐると循環させているため、太陽の当たる昼と当たらない夜の温度差はほとんどない。,×,第8章 太陽系と太陽,間違った文章である。水星には風を吹かせるための大気（空気）がほとんど存在しない。熱を蓄えたり配ったりするお布団がないため、太陽が当たる昼はマイナスから一気に約430℃まで熱せられ、夜は約−170℃まで一瞬で冷え込むという、凄まじい温度差（差が約600℃）がある。
火星の北極や南極に見られる白い極冠（きょくかん）は季節によって大きさが変わるが、この極冠は主に水の氷と液体のメタンが凍りついたものでできている。,×,第8章 太陽系と太陽,間違った文章である。火星の極冠は、水の氷（H2O）と、火星の薄い空気の大半を占める二酸化炭素が凍ってできたドライアイス（CO2）でできている（メタンではない）。火星が冬になるとドライアイスが積もって極冠が広がり、夏になると昇華して小さくなる。
木星は太陽系で最も巨大な惑星であり、そのもの凄く重い質量を反映して、自転周期も太陽系の惑星の中で最も長い（約243日）となっている。,×,第8章 太陽系と太陽,間違った文章である。木星は、太陽系で最も体が大きいにもかかわらず、わずか約10時間で1回転するという、超高速スピードで大スピンしている（太陽系で一番自転が速い）。自転に約243日もかかり、しかも他の惑星と逆方向にゆっくり回っているのは金星である。
土星の代名詞である美しいリング（環）は、厚さが約7万kmに達する、巨大でカチカチの分厚い氷の壁が土星をぐるりと囲んで回っているものである。,×,第8章 太陽系と太陽,間違った文章である。土星のリングは一枚のつながった固い壁ではなく、無数の小さな氷やチリの粒が、まるでミニ衛星のように個々に公転しているものである。横幅は約7万kmもあるが、その厚みはわずか数十〜数百mと、信じられないほどペラペラに薄い。
2006年に惑星の定義が見直されたことで、冥王星（めいおうせい）は惑星から除外され、探査機はやぶさが着陸したイトカワなどと同じ小惑星へと分類が変更された。,×,第8章 太陽系と太陽,間違った文章である。冥王星は惑星から外されたあと、小惑星ではなく準惑星（じゅんわくせい）※または太陽系外縁天体という新しいグループに分類された。イトカワなどの小惑星は、おもに火星と木星の間のすき間にたくさん漂っている岩石の塊を指す。
水星の表面には、月と同じようにクレーター（衝突の跡）がボコボコとたくさん残されているが、これは水星に水や大気がほとんどなく、昔の地形が壊されずにそのまま残っているからである。,◯,第8章 太陽系と太陽,正しい文章である。地球では、雨や風による風化・侵食、プレートテクトニクス（地殻変動）によって古い地形がどんどん消えていくが、水や大気がない水星では、数十億年前に小天体がぶつかってできたクレーターが今でも消えずにきれいな姿で残っている。
日本の小惑星探査機はやぶさは、2005年に地球の軌道に近いところを飛ぶ小惑星イトカワにピタッと着陸し、世界で初めて小惑星の砂（岩石の微粒子）をカプセルに回収して地球へ持ち帰ることに成功した。,◯,第8章 太陽系と太陽,正しい文章である。数々のエンジン故障や通信途絶といった絶望的なトラブルを不屈の闘志で乗り越え、2010年に奇跡的に地球へ帰還したはやぶさ。持ち帰った微粒子は、太陽系や地球がどうやって生まれたかを解き明かすための超貴重な宝物となった。
土星は平均密度（全体の軽さ）が惑星の中で最も小さく、かつ猛スピードで自転しているため、自転の遠心力で横に大きく膨らんでおり、偏平率（へんぺいりつ）が約0.1と非常に大きい。,◯,第8章 太陽系と太陽,正しい文章である。土星は水に浮くほどスカスカなガスでできているため変形しやすく、しかも約10時間半という超高速でスピンしている。このため遠心力で赤道方向（横）に大きく引き伸ばされており、望遠鏡で見てもはっきりと楕円形に潰れて見える。
金星は自転するのに約243日という途方もない時間がかかるが、その自転する向き（回転方向）は、地球などの他の多くの惑星と同じ反時計回りである。,×,第8章 太陽系と太陽,間違った文章である。金星の自転の向きは、地球や多くの惑星とは真逆の時計回り（東から西へ回る）である。これは太陽系の中でも極めて珍しい特徴であり、大昔に大きな天体が激突してひっくり返されたのが原因と考えられている。
火星の大気は二酸化炭素が主成分であるため、温室効果が非常に強くはたらき、その大気圧は地球の約90倍にも達するぶ厚い空気の層になっている。,×,第8章 太陽系と太陽,間違った文章である。火星の気圧は地球のわずか約170分の1（約1/170）しかなく、息もできないほど空気が薄い。いくら二酸化炭素が主成分でも、空気の量自体がペラペラに少ないため、温室効果はほぼゼロである。気圧が地球の約90倍なのは金星である。
地球から月までの平均距離（約38万km）は非常に近いため、静止気象衛星ひまわりが飛んでいる高度（地球の表面から約3.6万km）よりもさらに地球に近い場所にある。,×,第8章 太陽系と太陽,間違った文章である。月までの距離（約38万km）は、気象衛星ひまわりの高度（約3.6万km）よりも10倍以上も遠い宇宙空間にある。ひまわりは地球のすぐそばの軌道を回っているが、月はずっと遠くを巡っている。
太陽系の惑星は、太陽から遠い場所ほど氷が溶けずに固体のまま存在できたため、材料がたくさん集まって大きな星ができ、その強い重力でまわりのガスを大量に吸い込むことで、巨大な木星型惑星へと成長した。,◯,第8章 太陽系と太陽,正しい文章である。太陽に近い場所では水は蒸発してしまったが、太陽から遠い境界（スノーライン）の外側では、水が氷の粒（固体）として大量に存在できた。そのため、より巨大な雪だるま式に星（コア）が成長し、ガスを引き寄せる強い重力を持つことができた。
月の誕生については、かつて火星くらいの大きさの原始惑星が、生まれたばかりの地球にものすごいスピードで斜めに衝突し、飛び散った破片が宇宙で集まってできたとするジャイアント・インパクト説が最も有力である。,◯,第8章 太陽系と太陽,正しい文章である。地球に対して月が異常に大きいことや、月の金属成分がとても少ないことなど、数々の謎を一番すっきりと説明できるのが、この巨大衝突説（ジャイアント・インパクト説）である。
