question,answer,chapter,explanation
関東を統治する鎌倉府に派遣され，初代鎌倉公方となった足利尊氏の四男は誰か。,足利基氏,第7章,足利尊氏の子。初代鎌倉公方として、東国を統治するために鎌倉に派遣されました。
鎌倉公方の補佐役で，上杉氏によって世襲された職を何というか。,関東管領,第7章,鎌倉公方を補佐する役職。代々、上杉氏が世襲して実権を握りました。
室町幕府の将軍の直轄地をそれぞれ何というか。,御料所,第7章,将軍家（幕府）の直轄領のことです。
室町幕府が，京都で高利貸しを行っていた①土倉に課した税を何というか。,土倉役/倉役,第7章,京都などの金融業者（土倉）に課された、幕府の重要な税（営業税）です。
室町時代に幕府や守護が徴収するようになった，国家的行事などの費用として家屋の棟数に応じて課した臨時の税を何というか。,棟別銭,第7章,建物の間口などに応じて課された、家屋に対する臨時の税です。
室町時代に幕府や守護が徴収するようになった，寺社や橋の修造などの費用として田地一段ごとに課した臨時の税を何というか。,段銭,第7章,田畑の面積に応じて課された、臨時の税（反別銭）のことです。
室町幕府・荘園領主・守護・寺社などが港や船着場で徴収した利用税を何というか。,津料,第7章,関所などで徴収された通行税や通行料のことです。
建武式目の制定以降，必要に応じて加えられた新令を何というか。,建武以来追加,第7章,『御成敗式目』以後に追加された、室町幕府の法令（追加法）の総称です。
足利義満が京都室町に造り，そこで政治を行った壮麗な邸宅を何というか。,花の御所,第7章,足利義満が京都の室町に造営した壮麗な邸宅。室町幕府の呼称の由来となりました。
足利義満が1390年に討伐した，美濃・尾張・伊勢の３カ国を支配していた有力守護は誰か。,土岐康行,第7章,三代将軍義満の代、有力守護の土岐氏を没落させるために起こされた事件です。
1391年に足利義満が明徳の乱で破った山名氏一族は，西国11カ国の守護を兼ねていたため，何とよばれていたか。,六分の一衆/六分の一殿,第7章,日本全国の1/6の国の守護を兼ねていたことから呼ばれた、山名氏の異称です。
明徳の乱で敗死した，山名氏一族の中心人物は誰か。,山名氏清,第7章,山名氏の惣領。明徳の乱で義満に敗れました。
応永の乱で敗死した，西国６ヵ国を領有した有力守護は誰か。,大内義弘,第7章,周防・長門など6カ国の守護。応永の乱を起こしましたが、義満の軍に敗れました。
13～16世紀に，朝鮮半島や中国大陸の沿岸で略奪行為を行った集団を何というか。,倭寇,第7章,中世、東アジアの沿岸を荒らした海賊・商人集団。前期（日本人中心）と後期に分かれます。
足利尊氏が，後醍醐天皇の冥福を祈るために寺院建立を計画し，その費用を得る目的で元に派遣した貿易船を何というか。,天龍寺船,第7章,足利尊氏が、後醍醐天皇の菩提を弔う天龍寺の建立費用を稼ぐために派遣した貿易船です。
従属国が貢物を持参し皇帝から返礼を受ける朝貢貿易の形式をとった，明との間で３代将軍足利義満により始められた貿易を何というか。,日明貿易,第7章,足利義満が開始した明との公式貿易。将軍が「日本国王」として明の皇帝に臣従する形式で行われました。
勘合貿易で使用された，明が発行した証票を何というか。,勘合,第7章,日明貿易で公認の船であること（倭寇と区別）を証明するために使用された割札です。
４代将軍足利義持が中断した勘合貿易を再開した６代将軍は誰か。,足利義教,第7章,六代将軍。「万人恐怖」と呼ばれる強権政治を行いましたが、嘉吉の変で暗殺されました。
1523年に明の港で，堺商人と結んだ細川氏と博多商人と結んだ大内氏との間で，貿易の主導権を巡って発生した争乱を何というか。,寧波の乱,第7章,1523年、貿易の権益をめぐり、細川氏と大内氏の使節が明の港で衝突した事件です。
1392年に高麗を滅ぼし朝鮮を建国した武将は誰か。,李成桂,第7章,高麗を滅ぼし、朝鮮王朝（李氏朝鮮）を建国した人物です。
1419年に，朝鮮軍が対馬を倭寇の根拠地とみなして襲撃し，島主の宗氏がこれを退けた事件を何というか。,応永の外寇,第7章,1419年、倭寇の根絶を狙った朝鮮軍が対馬を攻撃した事件です。
対馬の宗氏を通して行われた日朝貿易で，日本は銅・硫黄・香木などを輸出したが，朝鮮から大量に輸入された衣料用の原料は何か。,木綿,第7章,15世紀、朝鮮から大量に輸入され、後に日本国内でも栽培が普及した衣料原料です。
1510年に朝鮮の港の日本人居留民が起こした暴動を何というか。,三浦の乱,第7章,1510年、朝鮮に住む日本人が、待遇への不満から暴動を起こした事件です。
1429年に山北（北山）・中山・山南（南山）の三山を統一した中山王で，中継貿易で繁栄した琉球王国を建国した人物は誰か。,尚巴志,第7章,琉球（沖縄）の三山（北山・中山・南山）を統一し、琉球王国を建国した初代国王です。
鎌倉時代末期から近世まで，道南部以外の北海道は何と呼ばれたか。,蝦夷ヶ島,第7章,現在の北海道のこと。中世にはアイヌの人々が住み、和人と交易を行っていました。
北海道地方に暮らしていた民族であるアイヌは，和人の進出に対して蜂起し道南十二館を攻撃したが，この戦いを何というか。,コシャマインの戦い,第7章,1457年、和人の進出に抵抗したアイヌの首領コシャマインが起こした戦いです。
コシャマインの戦いを鎮圧し，道南地方の和人地を支配した一族を何というか。,蠣崎氏,第7章,蝦夷地の和人勢力を統一し、のちの松前氏の祖となった一族です。
惣百姓という村民で構成され，有力名主や地侍から選ばれたおとな（長・乙名）や沙汰人が運営した，自治的な村を何というか。,惣/惣村,第7章,鎌倉末期〜室町時代、農民たちが自治と自衛のために形成した村落共同体のことです。
惣村における組織には，祭礼を担当する宮座などがあるが，村の自治的な協議・運営のための村民による会議を何というか。,寄合,第7章,惣村の農民たちが、寺社の境内などで村の重要事項を話し合った集会です。
惣村の村民が守るべき規約を何というか。,惣掟/村掟/地下掟,第7章,惣村において、農民たちが自ら定めた独自の村の法律のことです。
領主への年貢の納入を，ひとまとめにして15の村が請け負うことを何というか。,地下請/百姓請/惣請,第7章,惣村が領主に対し、村全体で責任を持って年貢を納める契約形式です。
農民は同じ目的のために一揆を結んで実力行使を行った。1428年に近江坂本の馬借が徳政を要求したことをきっかけに，農民・都市民・困窮した武士らが結集して土倉・酒屋を襲った一揆を何というか。,正長の徳政一揆/正長の土一揆,第7章,1428年、近江の馬借が中心となり、徳政（借金の帳消し）を求めて蜂起した最初の大規模な一揆です。
７代将軍足利義勝の就任の時，「代始めの徳政」を求めて京都で発生し，幕府が徳政令を発布して収まった一揆を何というか。,嘉吉の徳政一揆,第7章,1441年、将軍義教の暗殺直後に起き、幕府に初めて公式の徳政令を出させた一揆です。
火災で荒廃した鎌倉の臨済宗寺院の修造費を得るため，1325年に鎌倉幕府が元に派遣し，天龍寺船の先例となった貿易船を何というか。,建長寺船,第7章,鎌倉時代中期、鎌倉の建長寺の再建費用を得るために元へ派遣された貿易船です。
元を滅ぼし明を建国した，明の初代皇帝は誰か。,朱元璋/洪武帝,第7章,元を北へ追い出し、明（みん）を建国した初代皇帝です。
1401年，足利義満が明に派遣した使節の博多商人はそれぞれ誰か。,肥富,第7章,足利義満の代に日明貿易の再開に尽力した博多の商人の一人です。
朝鮮が日本人接待のために設けた施設を何というか。,倭館,第7章,朝鮮王朝が日本人の来航や貿易を管理するために設置した居住区（三浦など）のことです。
統一前の琉球の３つの国（三山）は南山・北山とあと一つは何か。,中山,第7章,沖縄本島にあった三つの勢力の一つ。尚巴志がここを拠点に全島を統一しました。
村民が警察権を行使することを何というか。,自検断/地下検断,第7章,惣村などが自ら裁判を行い、犯人を処罰すること。武力行使も含まれます。
農業に必要な山野といった，村共有の利用地を何というか。,入会地,第7章,山林や原野など、村全体で共同利用・管理した土地のことです。
幕府が徳政令発布の際，債権者・債務者から徴収する手数料は何か。,分一銭,第7章,徳政令の際、借金額の1/10（または1/5）を幕府に納めた者に債権の権利を認めた手数料のことです。
農民が領主に抵抗し，年貢減免などを求め集団で押しかけることを何というか。,強訴,第7章,農民が領主に対し、年貢の減免などを求めて集団で寺社などに立てこもり、強く要求することです。
６代将軍足利義教が1438年に鎌倉公方の討伐を始めた戦乱は何か。,永享の乱,第7章,1438年、鎌倉公方・足利持氏と関東管領・上杉憲実が対立し、幕府軍に攻められ持氏が自殺した事件です。
関東管領の上杉憲実と対立し，1439年に６代将軍足利義教により滅ぼされた鎌倉公方は誰か。,足利持氏,第7章,六代将軍・義教と対立した鎌倉公方。永享の乱で敗北しました。
1441年に６代将軍足利義教が京都で殺害された事件を何というか。,嘉吉の変/嘉吉の乱,第7章,1441年、守護の赤松満祐が六代将軍・義教を暗殺した事件。将軍の権威が失墜する契機となりました。
嘉吉の乱で将軍が殺害され，その権威は低下した。この事件を起こし，のちに幕府軍に討伐された播磨など３ヶ国の守護は誰か。,赤松満祐,第7章,嘉吉の変で将軍を暗殺した播磨の守護大名。後に幕府軍に追討されました。
管領家の家督争いや８代将軍足利義政の後継者争いなどがからんで，1467年から11年間続いた幕府勢力の内乱を何というか。,応仁の乱,第7章,1467年、将軍の跡継ぎや守護家の家督争いに細川・山名氏の対立が加わり始まった11年間の大乱です。
８代将軍足利義政の弟で，義政により将軍後継者に立てられたが，応仁の乱の勃発後に義政と対立した人物は誰か。,足利義視,第7章,八代将軍義政の弟。義尚の誕生により、将軍後継争いの当事者となりました。
足利義政とその妻日野富子の子で，のちの９代将軍は誰か。,足利義尚,第7章,足利義政と日野富子の間に生まれた子。九代将軍となりました。
畠山政長や斯波義敏らを後援した幕府の実力者で，応仁の乱で東軍の中心となった三管領の家柄の人物は誰か。,細川勝元,第7章,応仁の乱における東軍の総大将。室町幕府の管領を務めた細川氏の長です。
畠山義就や斯波義廉らを後援した幕府の実力者で，応仁の乱で西軍の中心となった四職の家柄の人物は誰か。,山名持豊/山名宗全,第7章,通称「山名宗全」。応仁の乱における西軍の総大将です。
下の者が上の者に実力でとってかわる風潮を何というか。,下剋上,第7章,下の身分の者が上の者を実力で倒し、その地位を奪う中世末期の社会風潮です。
管領家の家督争いをしていた畠山義就と畠山政長の軍を国外に追放し，その後８年間の自治的支配を実現した，1485年の国一揆は何か。,山城の国一揆,第7章,1485年、山城国の国人や農民が守護の軍を追い出し、8年間にわたり自治を行った事件です。
蓮如の布教により北陸地方で普及した浄土真宗（一向宗）の門徒が，1488年に守護の富樫政親を倒して自治を行った一揆は何か。,加賀の一向一揆,第7章,1488年、本願寺門徒の農民らが守護の富樫氏を倒し、以後約100年にわたり自治を行った事件です。
室町時代に畿内で行われた，１年間に米・麦・そばを次々と栽培することを何というか。,三毛作,第7章,米・麦に加え、ソバや大豆などを育てる農法。室町時代に一部の地域で始まりました。
灯明用の荏胡麻油の購入独占権を持っていた大山崎の油神人に代表される，中世の商工業者が同業者で構成する組合を何というか。,座,第7章,業者ごとの同業者組織。室町時代にはさらに細分化し、強力な特権を持ちました。
室町時代の貨幣について，私鋳銭の流通を背景とした悪銭・精銭の選別がもたらす取引の停滞を改善するため，幕府や大名が出した命令を何というか。,撰銭令,第7章,質の悪い貨幣（悪銭）を嫌い、受け取りを拒否したり制限したりすること（撰銭）を禁じた法令です。
質物保管の蔵を保有した，室町時代の金融業者を何というか。,土倉,第7章,室町時代に発達した質屋兼金融業者。幕府の重要な課税対象（土倉役）ともなりました。
室町時代は振売や連雀商人などの行商人が増加し，商業が発達した。応仁・文明年間以降に一般化した，月６回開かれる定期市は何か。,六斎市,第7章,月に6回（5日おき）開かれた定期市。生産力の向上と貨幣経済の浸透により回数が増えました。
遠隔地取引の際に，現金にかわる決済方法として利用された為替手形の一種を何というか。,割符,第7章,遠隔地取引で、現金を運ばずに支払いや送金を行うための手形のことです。
問（問丸）から発展し，荷物の委託販売や卸売を行った商人は何か。,問屋,第7章,交通の要所で商品の保管や輸送、卸売りを担った業者。鎌倉時代の「問」が発展したものです。
室町時代の陸上輸送業者で馬に荷物を載せて運搬した輸送業者を何というか。,馬借,第7章,馬を利用して荷物を運んだ運送業者。正長の土一揆など、徳政一揆の先導役にもなりました。
永享の乱後の1440年に，結城氏朝が鎌倉公方の足利持氏の遺子を擁して挙兵し，幕府軍に鎮圧された事件を何というか。,結城合戦,第7章,1441年、結城氏が鎌倉公方・足利持氏の子を擁立して挙兵し、幕府軍に鎮圧された事件です。
1454年に鎌倉公方足利成氏と関東管領上杉氏との対立から発生し，関東地方が戦国時代に突入するきっかけとなった戦乱を何というか。,享徳の乱,第7章,1454年から約30年続いた関東の乱。古河公方と関東管領が対立し、関東戦国時代の幕開けとなりました。
人糞尿を発酵・熟成させて用いた肥料を何というか。,下肥,第7章,人の糞尿を肥料としたもの。室町時代、都市近郊の農業生産力を高めるために普及しました。
多収穫が見込めるとして，室町時代に西国で広まった稲は何か。,大唐米,第7章,害虫に強く収穫量が多い、東南アジアから伝来した稲の品種。中世の農業発展を支えました。
大都市の常設の小売店で棚に商品を並べて客に見せた施設は何か。,見世棚/店棚,第7章,市場や町の中で、商品を並べて売るための固定された店舗（棚）のことです。
座役を徴収し座衆を保護した公家や寺社などを何というか。,本所,第7章,荘園の所有権を持つ実権者。室町時代、実質的な支配は地頭や守護へ移っていきました。
室町幕府が南宋の官寺の制にならい臨済宗の寺院を統制した制度を何というか。,五山/十刹の制,第7章,禅宗（臨済宗）の寺院格付け制度。京都と鎌倉にそれぞれ5つ（五山）ずつ置かれました。
五山・十刹の制で臨済宗の寺院において別格の最高位に位置づけられた，京都の寺院を何というか。,南禅寺,第7章,京都五山の「別格」として最高位に置かれた寺院。足利義満によって定められました。
京都五山の寺院について，相国寺・建仁寺・東福寺・万寿寺の上に第一位として格付けされた寺院を何というか。,天龍寺,第7章,足利尊氏が後醍醐天皇の菩提を弔うために建立。夢窓疎石が初代住職を務めました。
後醍醐天皇や足利尊氏が帰依した，３の寺院を開いた僧侶は誰か。,夢窓疎石,第7章,足利尊氏や義満の帰依を受け、天龍寺や西芳寺（苔寺）の庭園も設計した禅僧です。
幕府の保護・統制下にあった五山派に対し，民間・地方での布教に努めた臨済宗の大徳寺・妙心寺や曹洞宗の禅宗諸派を何というか。,林下,第7章,五山・十刹の官寺組織に属さず、在野で独自の修行を重んじた禅宗寺院（大徳寺や妙心寺）のことです。
本願寺８世法主で，布教のために易しい文章で書いた御文を各地の信者（門徒）に発信し，講を組織して惣村に広めた僧侶は誰か。,蓮如/兼寿,第7章,本願寺（浄土真宗）の中興の祖。御文を用いた平易な布教で、講（組織）を全国に広めました。
他宗と激しい論争を行い，『立正治国論』を著して日蓮宗（法華宗）への改宗を幕府に求め，６代将軍足利義教に弾圧された僧侶は誰か。,日親,第7章,日蓮宗の僧。将軍・足利義教に熱心に布教し、拷問を受けても屈しなかった「鍋かぶり日親」の逸話で有名です。
1536年に延暦寺の僧兵らが京都の法華一揆と交戦し，日蓮宗の寺院を焼き払い信者を京都から追放した争乱を何というか。,天文法華の乱,第7章,1536年、延暦寺の僧兵が京の街を襲い、勢力を拡大していた日蓮宗（法華宗）を追い出した事件です。
３代将軍足利義満の頃に，義堂周信・絶海中津らが活躍して最盛期を迎えた漢詩文学を何というか。,五山文学,第7章,五山の禅僧たちによる漢文学。足利義満の時代に全盛を迎え、絶海中津らが活躍しました。
北畠親房が著した，南朝の立場から天皇の事績や皇位継承の歴史について述べた歴史書は何か。,神皇正統記,第7章,南朝の重臣・北畠親房が、南朝の正統性を主張するために執筆した歴史書です。
南北朝の動乱を描写し，後世まで広く語り継がれた軍記物は何か。,太平記,第7章,南北朝時代の動乱を描いた軍記物語。無常観や武士の活躍、社会の混乱が描かれています。
初代将軍足利尊氏の時代を中心に，武家の立場から室町幕府の成立の過程を記した歴史物語は何か。,梅松論,第7章,足利氏側の視点から南北朝の動乱を描いた歴史書です。
大和猿楽四座（金春座・金剛座・観世座・宝生座）の観世座から出た観阿弥・世阿弥父子が，足利義満の保護のもとで大成した能は何か。,猿楽能,第7章,観阿弥・世阿弥親子が、それまでの猿楽を芸術的に高めた舞台芸術です。
世阿弥が「花」「幽玄」などの理念を示した能楽の芸術論書は何か。,風姿花伝,第7章,世阿弥が著した能の理論書。能の精神や技法を説き、「初心忘るべからず」などの言葉で知られます。
能の合間に演じられる，風刺性の高い庶民劇を何というか。,狂言,第7章,能の幕間に演じられる、滑稽な台詞劇。庶民のたくましさや笑いを描いています。
有職故実や古典研究に優れ，有職故実書の『公事根源』や政治意見書の『樵談治要』などを著した関白・太政大臣は誰か。,一条兼良,第7章,室町時代の公卿。膨大な知識を持ち、有職故実や古典研究を体系化した『樵談治要』などを著しました。
『日本書紀』を研究し，反本地垂迹説に基づき神道に儒学や仏教を統合して唯一神道を唱えた神官は誰か。,吉田兼倶,第7章,唯一神道を唱え、神道を仏教や儒教より上位に置く理論を確立した神道家です。
臨済宗の五山派の僧侶で，明に渡って朱子学を学び，薩摩の島津氏に招かれ朱子学を講義した，薩南学派の祖とされる人物は誰か。,桂庵玄樹,第7章,周防の大内氏に招かれた禅僧。薩摩で朱子学（薩南学派）の基礎を築きました。
関東管領の上杉憲実が再興した，下野国の教育施設は何か。,足利学校,第7章,栃木県にある、中世日本最大の坂東（関東）の最高学府。宣教師ザビエルも紹介しました。
往復一対の手紙形式で文例・単語を学ぶ往来物で，室町時代初期に成立し武士の子弟や庶民の教育に用いられたものを何というか。,庭訓往来,第7章,室町時代に普及した、往復書簡の形式をとった初等教育用の教科書です。
鎌倉五山の寺院について，円覚寺・寿福寺・浄智寺・浄妙寺の上に第一位として格付けされた寺院を何というか。,建長寺,第7章,北条時頼が建立した鎌倉五山の第一位。開山は蘭渓道隆です。
民衆的な禅を説いた大徳寺派の僧侶は誰か。,一休宗純,第7章,臨済宗の僧。大徳寺を再興し、自由奔放な言動で知られる、風狂の僧として有名です。
四鏡の最後で，鎌倉時代の出来事を公家の立場から記した編年体の歴史物語は何か。,増鏡,第7章,南北朝時代に成立した歴史物語。「四鏡」の最後で、鎌倉後期の宮廷社会を描いています。
東常縁から宗祇に授けられた際に形式が整えられた，『古今和歌集』に関する秘伝を師から弟子に授けることを何というか。,古今伝授,第7章,『古事記和歌集』の解釈を、師から弟子へと秘伝で伝える儀式。東常縁から宗祇へ伝えられました。
戦国時代の朱子学者で，南学（海南学派）の祖とされる人物は誰か。,南村梅軒,第7章,九州において朱子学（海南学派）を広めたとされる儒学者です。
京都・鎌倉五山を中心に出版された，仏教・儒教や漢詩文集などの書籍を何というか。,五山版,第7章,五山の禅寺で出版（印刷）された仏教書や漢籍などの総称です。
奈良の饅頭屋宗二によって刊行された国語辞書を何というか。,節用集,第7章,室町時代に作られた、日本最初の実用的な国字辞典（国語辞書）です。
戦国時代に日本を訪れたフランシスコ＝ザビエルの書簡において，足利学校は何と称されたか。,坂東の大学,第7章,足利学校の異称。関東における学問の中心地であったことからこう呼ばれました。
庶民の流行歌であった小歌などを集めて，1518年に成立した歌集を何というか。,閑吟集,第7章,室町時代に流行した今様（歌謡）や小歌を集めた歌集です。
連歌の規則書の『応安新式』を著した二条良基が編集した，準勅撰の連歌集は何か。,菟玖波集,第7章,近江の佐々木道誉らが編纂した、最初の勅撰連歌集です。
正風連歌を確立し，準勅撰の連歌集である『新撰菟玖波集』を編集した人物は誰か。,宗祇,第7章,室町時代の連歌師。連歌を芸術的に完成させ、『新撰菟玖波集』を編纂しました。
３の人物と弟子二人が詠んだ，連歌百句を何というか。,水無瀬三吟百韻,第7章,宗祇らが山崎で詠んだ、連歌の最高傑作とされる百韻（100句の連句）です。
自由で滑稽な俳諧連歌を得意とし，『犬筑波集』を編集した人物は誰か。,宗鑑/山崎宗鑑,第7章,山崎宗鑑らによって確立された、滑稽味のある庶民的な連歌「俳諧連歌」のことです。
『物くさ太郎』『一寸法師』などの庶民向けの物語を何というか。,御伽草子,第7章,室町時代に成立した、庶民向けの挿絵入り短編物語（一寸法師など）の総称です。
応仁の乱後，京都の町衆によって復興された祭礼を何というか。,祇園会,第7章,京都・八坂神社の祭礼。応仁の乱で中断しましたが、町衆の力で復興されました。
南北朝期から行われた闘茶や茶寄合などの喫茶の風習に，禅の思想や作法を取り入れて成立したものは何か。,茶の湯/茶道,第7章,抹茶を飲み、客をもてなす儀式。室町時代に上流階級から庶民へと広がりました。
村田珠光が創出し，堺の商人の武野紹鷗に継承された，簡素な道具や草庵を用いて心の静けさを求める茶の方式を何というか。,侘茶,第7章,村田珠光が創始。豪華な道具を避け、静寂や不足の中に美を見出す内省的な茶道です。
３代将軍足利義満の時代の北山文化を象徴する，義満が北山山荘に舎利殿として造営した三層の楼閣は何か。,金閣,第7章,足利義満が北山に建てた鹿苑寺の通称。北山文化を象徴する豪華な建物です。
８代将軍足利義政の時代の東山文化を象徴する，義政が東山山荘に1489年に造営した二層の楼閣は何か。,銀閣,第7章,足利義政が東山に建てた慈照寺の通称。東山文化の象徴となる簡素で気品ある建物です。
室町時代に成立した，違い棚・明障子・床の間などを備える住宅の建築様式は何か。,書院造,第7章,畳、障子、床の間などを備えた武家住宅の様式。現代の和室の原型となりました。
書院造の代表例で，東山山荘の足利義政の持仏堂は何か。,東求堂,第7章,銀閣（慈照寺）内にある建物。義政の持仏堂として建てられました。
慈照寺東求堂持仏堂の内部にある，足利義政の書斎を何というか。,同仁斎,第7章,東求堂内にある義政の書斎。四畳半の間取りで、初期書院造の貴重な遺構です。
水を用いず，砂と石で自然を表現した，龍安寺石庭や大徳寺大仙院書院庭園などの作庭様式を何というか。,枯山水,第7章,水を使わず、石や砂だけで山水を表現した禅寺の庭園様式です。
墨の濃淡と線の強弱を利用して描いた，東洋独自の絵画は何か。,水墨画,第7章,墨一色で描かれる絵画。中国（宋・元）の影響を受け、禅の精神性を表現する芸術として発達しました。
16の絵画を開拓し，禅の公案の題材とした『瓢鮎図』を描いた僧侶は誰か。,如拙,第7章,相国寺の禅僧で、日本水墨画の先駆者。足利義持の命で描いた「瓢鮎図（ひょうねんず）」が有名です。
相国寺の周文に16の絵画を学び，明で中国の画法を学んだのち，独自の様式を確立して『四季山水図巻』（山水長巻）や『天橋立図』などを描いた人物は誰か。,雪舟,第7章,水墨画を日本独自のスタイルとして完成させた画聖。明（中国）に渡って本場の画法を学びました。
狩野派の祖で，室町幕府の御用絵師となった人物は誰か。,狩野正信,第7章,狩野派の祖。水墨画に大和絵の技法を融合させ、幕府の御用絵師として活躍しました。
朝廷の絵所預で，大和絵の土佐派の基礎を固めた人物は誰か。,土佐光信,第7章,室町時代の土佐派の絵師。宮廷の絵所預として、伝統的な大和絵の復興に努めました。
数種類の茶を飲み，産地を当てて勝敗を競う遊びを何というか。,闘茶,第7章,茶の味を飲み当て、景品を賭ける遊び。南北朝から室町初期に大流行し、後に侘茶へと繋がりました。
花道（華道）の祖とされる京都頂法寺（六角堂）の住職は誰か。,池坊専慶,第7章,京都・頂法寺（六角堂）の僧。いけばな（華道）の原型を確立し、立花の基礎を築きました。
「虎の子渡し」の名で知られる石庭で有名な，京都の臨済宗の寺院は何か。,龍安寺,第7章,枯山水の代表的な庭園（石庭）を持つ禅寺。15個の石の配置が絶妙で、世界的に有名です。
北山山荘は３代将軍足利義満の死後に何という寺院になったか。,鹿苑寺,第7章,足利義満の別荘を寺としたもの。金閣（舎利殿）が北山文化の象徴として知られます。
東山山荘は８代将軍足利義政の死後に何という寺院になったか。,慈照寺,第7章,足利義政の別荘を寺としたもの。銀閣（観音殿）が東山文化の象徴として知られます。
水墨画に優れ，兆殿司とも呼ばれた東福寺の僧侶は誰か。,明兆,第7章,東福寺の画僧。水墨画と極彩色を使い分け、巨大な仏画などを多く残した「画兆」と称される絵師です。
足利義政に仕え，刀剣の装具に秀作を残した金工は誰か。,後藤祐乗,第7章,室町時代の金工家。刀剣の装具（目貫・小柄など）の彫金を専門とし、代々幕府を支えました。
越前国の曲舞の一流派から発展した舞踊を何というか。,幸若舞,第7章,語りに合わせて舞う芸能。信長が好んだ「人間五十年…」のフレーズ（敦盛）で有名です。
16世紀半ばに，管領の細川氏にかわって室町幕府の実権を握った家臣は誰か。,三好長慶,第7章,戦国時代、細川氏に代わり畿内の実権を握った有力守護。信長以前の「天下人」とも称されます。
享徳の乱を機に鎌倉公方は２つに分裂した。下総で足利成氏が称した古河公方に対して，伊豆で足利政知が称した公方を何というか。,堀越公方,第7章,足利政知が伊豆に置いた公方。北条早雲によって滅ぼされ、関東戦国時代の幕開けとなりました。
京都から下向して駿河の今川氏のもとで活動し，伊豆の２の公方を滅ぼした後，相模に進出して小田原を拠点とした戦国大名は誰か。,北条早雲,第7章,伊勢宗瑞。今川氏の客将から身を起こし、下剋上で伊豆・相模を制した戦国大名の先駆けです。
越後の守護代の出身で，主家の名跡を受け継ぎ春日山を拠点とした戦国大名は誰か。,上杉謙信/長尾景虎,第7章,越後の戦国大名。自らを毘沙門天の化身とし、義を重んじ、武田信玄と川中島で幾度も戦いました。
４の戦国大名と信濃の川中島で戦った，甲斐・信濃などを支配した戦国大名は誰か。,武田信玄/武田晴信,第7章,甲斐の戦国大名。最強の騎馬軍団を率い、「人は城、人は石垣…」の言葉で知られる知将です。
有力家臣に下級武士を配属して家臣団を編成する制度は何か。,寄親/寄子制,第7章,有力な家臣（寄親）の下に、地元の小領主（寄子）を配置し、軍事・行政的に組織化した制度です。
土地の価値を銭に換算し，これに応じて税や軍役を課す制度は何か。,貫高制,第7章,土地の収穫量を「貫（お金の単位）」で表し、それに基づいて軍役を課した戦国時代の制度です。
武田氏の『甲州法度之次第』や今川氏の『今川仮名目録』など，戦国大名の支配する領域である分国（領国）の基本法を何というか。,分国法,第7章,戦国大名が、自らの領国内を統治するために独自に定めた法律（家法）のことです。
現存する中で条文数が最多の，伊達氏の制定した分国法の基本法は何か。,塵芥集,第7章,伊達氏が定めた分国法。全171ヶ条にわたり、領国内の細かなルールを定めた大規模な法典です。
安芸の国人出身で，中国地方を支配した戦国大名は誰か。,毛利元就,第7章,中国地方の戦国大名。「三本の矢」の教えを授け、一代で西国一の勢力を築き上げました。
戦国大名が家臣を統制し司法権を確立するために，家臣間の私闘は当事者双方を処罰することを示し，これを禁じたことを何というか。,喧嘩両成敗,第7章,喧嘩をした場合、理由の如何を問わず双方を罰するという、戦国大名の秩序維持の原則です。
戦国大名が領国内の土地について，現地支配者の家臣や農民に面積・収入額などを自己申告させる方式で行った検地を何というか。,指出検地,第7章,領主が家臣や村に対し、領地の面積や収穫量を自己申告（指出）させた検地のことです。
大内氏の山口・北条氏の小田原・島津氏の鹿児島・朝倉氏の一乗谷など，戦国大名の城郭を中心に形成された都市を何というか。,城下町,第7章,戦国大名が拠点とした城の周辺に、家臣や商工業者を強制的に住まわせて形成した都市です。
小浜・敦賀・大津・大湊・兵庫といった港町のうち，自由都市として発展した和泉国の港町はどこか。,堺,第7章,摂津国の港町。会合衆による自治が行われ、日明貿易や南蛮貿易で「東洋のベニス」と称されました。
堺の港町では，有力商人の合議により自治を運営したが，この36人の有力商人を何というか。,会合衆,第7章,堺の街を合議制で運営した36人の豪商たちの集団のことです。
応仁の乱の後，京都では有力商人を中心に町を組織し，月行事を選んで自治的に運営したが，その有力商人を何というか。,町衆,第7章,京都や堺などの自治都市において、市政の運営や行事を担った有力な町人のことです。
港町である博多で，自治を運営した12人の有力商人を何というか。,年行司,第7章,堺や博多などの自治都市で、町人の中から選ばれ、市政の管理にあたった役職のことです。
浄土真宗（一向宗）の寺院・道場を中心に形成された，摂津の石山・加賀の金沢・河内の富田林といった町を何というか。,寺内町,第7章,浄土真宗の寺院を中心に、周囲を堀や土塁で囲って形成された強固な防衛機能を持つ都市です。
善光寺の長野や伊勢神宮の宇治・山田などの町を何というか。,門前町,第7章,有力な寺社の門前に、参拝客を対象とする商工業者が集まって発達した都市のことです。
戦国大名が保護・新設を行った，原則として自由な商業取引を行い，販売座席（市座）や市場税などを設けない市を何というか。,楽市,第7章,城下町などで座の特権を廃止し、商人に自由な取引を認めて経済を活性化させた政策です。
三好長慶の家臣で，長慶の死後に三好家の実権を握り，13代将軍足利義輝の殺害に関わったとされる人物は誰か。,松永久秀,第7章,三好氏の重臣。主君を殺害し、大和国などで勢力を振るった下剋上の典型的な武将です。
北条早雲の子で，関東南部を支配下に置いた戦国大名は誰か。,北条氏綱,第7章,北条早雲の子。父の地盤を継ぎ、小田原を拠点に関東支配をさらに強固に広げました。
